Index,Reconstruction_Error,Anomaly_Label
3782,,Normal
3783,,Normal
3784,,Normal
3785,,Normal
3786,,Normal
3787,,Normal
3788,,Normal
3789,,Normal
3790,,Normal
3791,,Normal
3792,,Normal
3793,,Normal
3794,,Normal
3795,,Normal
3796,,Normal
3797,,Normal
3798,,Normal
3799,,Normal
3800,,Normal
3801,,Normal
3802,,Normal
3803,,Normal
3804,,Normal
3805,,Normal
3806,,Normal
3807,,Normal
3808,,Normal
3809,,Normal
3810,,Normal
3811,,Normal
3812,,Normal
3813,,Normal
3814,,Normal
3815,,Normal
3816,,Normal
3817,,Normal
3818,,Normal
3819,,Normal
3820,,Normal
3821,,Normal
3822,,Normal
3823,,Normal
3824,,Normal
3825,,Normal
3826,,Normal
3827,,Normal
3828,,Normal
3829,,Normal
3830,,Normal
3831,,Normal
3832,,Normal
3833,,Normal
3834,,Normal
3835,,Normal
3836,,Normal
3837,,Normal
3838,,Normal
3839,,Normal
3840,,Normal
3841,,Normal
3842,,Normal
3843,,Normal
3844,,Normal
3845,,Normal
3846,,Normal
3847,,Normal
3848,,Normal
3849,,Normal
3850,,Normal
3851,,Normal
3852,,Normal
3853,,Normal
3854,,Normal
3855,,Normal
3856,,Normal
3857,,Normal
3858,,Normal
3859,,Normal
3860,,Normal
3861,,Normal
3862,,Normal
3863,,Normal
3864,,Normal
3865,,Normal
3866,,Normal
3867,,Normal
3868,,Normal
3869,,Normal
3870,,Normal
3871,,Normal
3872,,Normal
3873,,Normal
3874,,Normal
3875,,Normal
3876,,Normal
3877,,Normal
3878,,Normal
3879,,Normal
3880,,Normal
3881,,Normal
3882,,Normal
3883,,Normal
3884,,Normal
3885,,Normal
3886,,Normal
3887,,Normal
3888,,Normal
3889,,Normal
3890,,Normal
3891,,Normal
3892,,Normal
3893,,Normal
3894,,Normal
3895,,Normal
3896,,Normal
3897,,Normal
3898,,Normal
3899,,Normal
3900,,Normal
3901,,Normal
3902,,Normal
3903,,Normal
3904,,Normal
3905,,Normal
3906,,Normal
3907,,Normal
3908,,Normal
3909,,Normal
3910,,Normal
3911,,Normal
3912,,Normal
3913,,Normal
3914,,Normal
3915,,Normal
3916,,Normal
3917,,Normal
3918,,Normal
3919,,Normal
3920,,Normal
3921,,Normal
3922,,Normal
3923,,Normal
3924,,Normal
3925,,Normal
3926,,Normal
3927,,Normal
3928,,Normal
3929,,Normal
3930,,Normal
3931,,Normal
3932,,Normal
3933,,Normal
3934,,Normal
3935,,Normal
3936,,Normal
3937,,Normal
3938,,Normal
3939,,Normal
3940,,Normal
3941,,Normal
3942,,Normal
3943,,Normal
3944,,Normal
3945,,Normal
3946,,Normal
3947,,Normal
3948,,Normal
3949,,Normal
3950,,Normal
3951,,Normal
3952,,Normal
3953,,Normal
3954,,Normal
3955,,Normal
3956,,Normal
3957,,Normal
3958,,Normal
3959,,Normal
3960,,Normal
3961,,Normal
3962,,Normal
3963,,Normal
3964,,Normal
3965,,Normal
3966,,Normal
3967,,Normal
3968,,Normal
3969,,Normal
3970,,Normal
3971,,Normal
3972,,Normal
3973,,Normal
3974,,Normal
3975,,Normal
3976,,Normal
3977,,Normal
3978,,Normal
3979,,Normal
3980,,Normal
3981,,Normal
3982,,Normal
3983,,Normal
3984,,Normal
3985,,Normal
3986,,Normal
3987,,Normal
3988,,Normal
3989,,Normal
3990,,Normal
3991,,Normal
3992,,Normal
3993,,Normal
3994,,Normal
3995,,Normal
3996,,Normal
3997,,Normal
3998,,Normal
3999,,Normal
4000,,Normal
4001,,Normal
4002,,Normal
4003,,Normal
4004,,Normal
4005,,Normal
4006,,Normal
4007,,Normal
4008,,Normal
4009,,Normal
4010,,Normal
4011,,Normal
4012,,Normal
4013,,Normal
4014,,Normal
4015,,Normal
4016,,Normal
4017,,Normal
4018,,Normal
4019,,Normal
4020,,Normal
4021,,Normal
4022,,Normal
4023,,Normal
4024,,Normal
4025,,Normal
4026,,Normal
4027,,Normal
4028,,Normal
4029,,Normal
4030,,Normal
4031,,Normal
4032,,Normal
4033,,Normal
4034,,Normal
4035,,Normal
4036,,Normal
4037,,Normal
4038,,Normal
4039,,Normal
4040,,Normal
4041,,Normal
4042,,Normal
4043,,Normal
4044,,Normal
4045,,Normal
4046,,Normal
4047,,Normal
4048,,Normal
4049,,Normal
4050,,Normal
4051,,Normal
4052,,Normal
4053,,Normal
4054,,Normal
4055,,Normal
4056,,Normal
4057,,Normal
4058,,Normal
4059,,Normal
4060,,Normal
4061,,Normal
4062,,Normal
4063,,Normal
4064,,Normal
4065,,Normal
4066,,Normal
4067,,Normal
4068,,Normal
4069,,Normal
4070,,Normal
4071,,Normal
4072,,Normal
4073,,Normal
4074,,Normal
4075,,Normal
4076,,Normal
4077,,Normal
4078,,Normal
4079,,Normal
4080,,Normal
4081,,Normal
4082,,Normal
4083,,Normal
4084,,Normal
4085,,Normal
4086,,Normal
4087,,Normal
4088,,Normal
4089,,Normal
4090,,Normal
4091,,Normal
4092,,Normal
4093,,Normal
4094,,Normal
4095,,Normal
4096,,Normal
4097,,Normal
4098,,Normal
4099,,Normal
4100,,Normal
4101,,Normal
4102,,Normal
4103,,Normal
4104,,Normal
4105,,Normal
4106,,Normal
4107,,Normal
4108,,Normal
4109,,Normal
4110,,Normal
4111,,Normal
4112,,Normal
4113,,Normal
4114,,Normal
4115,,Normal
4116,,Normal
4117,,Normal
4118,,Normal
4119,,Normal
4120,,Normal
4121,,Normal
4122,,Normal
4123,,Normal
4124,,Normal
4125,,Normal
4126,,Normal
4127,,Normal
4128,,Normal
4129,,Normal
4130,,Normal
4131,,Normal
4132,,Normal
4133,,Normal
4134,,Normal
4135,,Normal
4136,,Normal
4137,,Normal
4138,,Normal
4139,,Normal
4140,,Normal
4141,,Normal
4142,,Normal
4143,,Normal
4144,,Normal
4145,,Normal
4146,,Normal
4147,,Normal
4148,,Normal
4149,,Normal
4150,,Normal
4151,,Normal
4152,,Normal
4153,,Normal
4154,,Normal
4155,,Normal
4156,,Normal
4157,,Normal
4158,,Normal
4159,,Normal
4160,,Normal
4161,,Normal
4162,,Normal
4163,,Normal
4164,,Normal
4165,,Normal
4166,,Normal
4167,,Normal
4168,,Normal
4169,,Normal
4170,,Normal
4171,,Normal
4172,,Normal
4173,,Normal
4174,,Normal
4175,,Normal
4176,,Normal
4177,,Normal
4178,,Normal
4179,,Normal
4180,,Normal
4181,,Normal
4182,,Normal
4183,,Normal
4184,,Normal
4185,,Normal
4186,,Normal
4187,,Normal
4188,,Normal
4189,,Normal
4190,,Normal
4191,,Normal
4192,,Normal
4193,,Normal
4194,,Normal
4195,,Normal
4196,,Normal
4197,,Normal
4198,,Normal
4199,,Normal
4200,,Normal
4201,,Normal
4202,,Normal
4203,,Normal
4204,,Normal
4205,,Normal
4206,,Normal
4207,,Normal
4208,,Normal
4209,,Normal
4210,,Normal
4211,,Normal
4212,,Normal
4213,,Normal
4214,,Normal
4215,,Normal
4216,,Normal
4217,,Normal
4218,,Normal
4219,,Normal
4220,,Normal
4221,,Normal
4222,,Normal
4223,,Normal
4224,,Normal
4225,,Normal
4226,,Normal
4227,,Normal
4228,,Normal
4229,,Normal
4230,,Normal
4231,,Normal
4232,,Normal
4233,,Normal
4234,,Normal
4235,,Normal
4236,,Normal
4237,,Normal
4238,,Normal
4239,,Normal
4240,,Normal
4241,,Normal
4242,,Normal
4243,,Normal
4244,,Normal
4245,,Normal
4246,,Normal
4247,,Normal
4248,,Normal
4249,,Normal
4250,,Normal
4251,,Normal
4252,,Normal
4253,,Normal
4254,,Normal
4255,,Normal
4256,,Normal
4257,,Normal
4258,,Normal
4259,,Normal
4260,,Normal
4261,,Normal
4262,,Normal
4263,,Normal
4264,,Normal
4265,,Normal
4266,,Normal
4267,,Normal
4268,,Normal
4269,,Normal
4270,,Normal
4271,,Normal
4272,,Normal
4273,,Normal
4274,,Normal
4275,,Normal
4276,,Normal
4277,,Normal
4278,,Normal
4279,,Normal
4280,,Normal
4281,,Normal
4282,,Normal
4283,,Normal
4284,,Normal
4285,,Normal
4286,,Normal
4287,,Normal
4288,,Normal
4289,,Normal
4290,,Normal
4291,,Normal
4292,,Normal
4293,,Normal
4294,,Normal
4295,,Normal
4296,,Normal
4297,,Normal
4298,,Normal
4299,,Normal
4300,,Normal
4301,,Normal
4302,,Normal
4303,,Normal
4304,,Normal
4305,,Normal
4306,,Normal
4307,,Normal
4308,,Normal
4309,,Normal
4310,,Normal
4311,,Normal
4312,,Normal
4313,,Normal
4314,,Normal
4315,,Normal
4316,,Normal
4317,,Normal
4318,,Normal
4319,,Normal
4320,,Normal
4321,,Normal
4322,,Normal
4323,,Normal
4324,,Normal
4325,,Normal
4326,,Normal
4327,,Normal
4328,,Normal
4329,,Normal
4330,,Normal
4331,,Normal
4332,,Normal
4333,,Normal
4334,,Normal
4335,,Normal
4336,,Normal
4337,,Normal
4338,,Normal
4339,,Normal
4340,,Normal
4341,,Normal
4342,,Normal
4343,,Normal
4344,,Normal
4345,,Normal
4346,,Normal
4347,,Normal
4348,,Normal
4349,,Normal
4350,,Normal
4351,,Normal
4352,,Normal
4353,,Normal
4354,,Normal
4355,,Normal
4356,,Normal
4357,,Normal
4358,,Normal
4359,,Normal
4360,,Normal
4361,,Normal
4362,,Normal
4363,,Normal
4364,,Normal
4365,,Normal
4366,,Normal
4367,,Normal
4368,,Normal
4369,,Normal
4370,,Normal
4371,,Normal
4372,,Normal
4373,,Normal
4374,,Normal
4375,,Normal
4376,,Normal
4377,,Normal
4378,,Normal
4379,,Normal
4380,,Normal
4381,,Normal
4382,,Normal
4383,,Normal
4384,,Normal
4385,,Normal
4386,,Normal
4387,,Normal
4388,,Normal
4389,,Normal
4390,,Normal
4391,,Normal
4392,,Normal
4393,,Normal
4394,,Normal
4395,,Normal
4396,,Normal
4397,,Normal
4398,,Normal
4399,,Normal
4400,,Normal
4401,,Normal
4402,,Normal
4403,,Normal
4404,,Normal
4405,,Normal
4406,,Normal
4407,,Normal
4408,,Normal
4409,,Normal
4410,,Normal
4411,,Normal
4412,,Normal
4413,,Normal
4414,,Normal
4415,,Normal
4416,,Normal
4417,,Normal
4418,,Normal
4419,,Normal
4420,,Normal
4421,,Normal
4422,,Normal
4423,,Normal
4424,,Normal
4425,,Normal
4426,,Normal
4427,,Normal
4428,,Normal
4429,,Normal
4430,,Normal
4431,,Normal
4432,,Normal
4433,,Normal
4434,,Normal
4435,,Normal
4436,,Normal
4437,,Normal
4438,,Normal
4439,,Normal
4440,,Normal
4441,,Normal
4442,,Normal
4443,,Normal
4444,,Normal
4445,,Normal
4446,,Normal
4447,,Normal
4448,,Normal
4449,,Normal
4450,,Normal
4451,,Normal
4452,,Normal
4453,,Normal
4454,,Normal
4455,,Normal
4456,,Normal
4457,,Normal
4458,,Normal
4459,,Normal
4460,,Normal
4461,,Normal
4462,,Normal
4463,,Normal
4464,,Normal
4465,,Normal
4466,,Normal
4467,,Normal
4468,,Normal
4469,,Normal
4470,,Normal
4471,,Normal
4472,,Normal
4473,,Normal
4474,,Normal
4475,,Normal
4476,,Normal
4477,,Normal
4478,,Normal
4479,,Normal
4480,,Normal
4481,,Normal
4482,,Normal
4483,,Normal
4484,,Normal
4485,,Normal
4486,,Normal
4487,,Normal
4488,,Normal
4489,,Normal
4490,,Normal
4491,,Normal
4492,,Normal
4493,,Normal
4494,,Normal
4495,,Normal
4496,,Normal
4497,,Normal
4498,,Normal
4499,,Normal
4500,,Normal
4501,,Normal
4502,,Normal
4503,,Normal
4504,,Normal
4505,,Normal
4506,,Normal
4507,,Normal
4508,,Normal
4509,,Normal
4510,,Normal
4511,,Normal
4512,,Normal
4513,,Normal
4514,,Normal
4515,,Normal
4516,,Normal
4517,,Normal
4518,,Normal
4519,,Normal
4520,,Normal
4521,,Normal
4522,,Normal
4523,,Normal
4524,,Normal
4525,,Normal
4526,,Normal
4527,,Normal
4528,,Normal
4529,,Normal
4530,,Normal
4531,,Normal
4532,,Normal
4533,,Normal
4534,,Normal
4535,,Normal
4536,,Normal
4537,,Normal
4538,,Normal
4539,,Normal
4540,,Normal
4541,,Normal
4542,,Normal
4543,,Normal
4544,,Normal
4545,,Normal
4546,,Normal
4547,,Normal
4548,,Normal
4549,,Normal
4550,,Normal
4551,,Normal
4552,,Normal
4553,,Normal
4554,,Normal
4555,,Normal
4556,,Normal
4557,,Normal
4558,,Normal
4559,,Normal
4560,,Normal
4561,,Normal
4562,,Normal
4563,,Normal
4564,,Normal
4565,,Normal
4566,,Normal
4567,,Normal
4568,,Normal
4569,,Normal
4570,,Normal
4571,,Normal
4572,,Normal
4573,,Normal
4574,,Normal
4575,,Normal
4576,,Normal
4577,,Normal
4578,,Normal
4579,,Normal
4580,,Normal
4581,,Normal
4582,,Normal
4583,,Normal
4584,,Normal
4585,,Normal
4586,,Normal
4587,,Normal
4588,,Normal
4589,,Normal
4590,,Normal
4591,,Normal
4592,,Normal
4593,,Normal
4594,,Normal
4595,,Normal
4596,,Normal
4597,,Normal
4598,,Normal
4599,,Normal
4600,,Normal
4601,,Normal
4602,,Normal
4603,,Normal
4604,,Normal
4605,,Normal
4606,,Normal
4607,,Normal
4608,,Normal
4609,,Normal
4610,,Normal
4611,,Normal
4612,,Normal
4613,,Normal
4614,,Normal
4615,,Normal
4616,,Normal
4617,,Normal
4618,,Normal
4619,,Normal
4620,,Normal
4621,,Normal
4622,,Normal
4623,,Normal
4624,,Normal
4625,,Normal
4626,,Normal
4627,,Normal
4628,,Normal
4629,,Normal
4630,,Normal
4631,,Normal
4632,,Normal
4633,,Normal
4634,,Normal
4635,,Normal
4636,,Normal
4637,,Normal
4638,,Normal
4639,,Normal
4640,,Normal
4641,,Normal
4642,,Normal
4643,,Normal
4644,,Normal
4645,,Normal
4646,,Normal
4647,,Normal
4648,,Normal
4649,,Normal
4650,,Normal
4651,,Normal
4652,,Normal
4653,,Normal
4654,,Normal
4655,,Normal
4656,,Normal
4657,,Normal
4658,,Normal
4659,,Normal
4660,,Normal
4661,,Normal
4662,,Normal
4663,,Normal
4664,,Normal
4665,,Normal
4666,,Normal
4667,,Normal
4668,,Normal
4669,,Normal
4670,,Normal
4671,,Normal
4672,,Normal
4673,,Normal
4674,,Normal
4675,,Normal
4676,,Normal
4677,,Normal
4678,,Normal
4679,,Normal
4680,,Normal
4681,,Normal
4682,,Normal
4683,,Normal
4684,,Normal
4685,,Normal
4686,,Normal
4687,,Normal
4688,,Normal
4689,,Normal
4690,,Normal
4691,,Normal
4692,,Normal
4693,,Normal
4694,,Normal
4695,,Normal
4696,,Normal
4697,,Normal
4698,,Normal
4699,,Normal
4700,,Normal
4701,,Normal
4702,,Normal
4703,,Normal
4704,,Normal
4705,,Normal
4706,,Normal
4707,,Normal
4708,,Normal
4709,,Normal
4710,,Normal
4711,,Normal
4712,,Normal
4713,,Normal
4714,,Normal
4715,,Normal
4716,,Normal
4717,,Normal
4718,,Normal
4719,,Normal
4720,,Normal
4721,,Normal
4722,,Normal
4723,,Normal
4724,,Normal
4725,,Normal
4726,,Normal
4727,,Normal
4728,,Normal
4729,,Normal
4730,,Normal
4731,,Normal
4732,,Normal
4733,,Normal
4734,,Normal
4735,,Normal
4736,,Normal
4737,,Normal
4738,,Normal
4739,,Normal
4740,,Normal
4741,,Normal
4742,,Normal
4743,,Normal
4744,,Normal
4745,,Normal
4746,,Normal
4747,,Normal
4748,,Normal
4749,,Normal
4750,,Normal
4751,,Normal
4752,,Normal
4753,,Normal
4754,,Normal
4755,,Normal
4756,,Normal
4757,,Normal
4758,,Normal
4759,,Normal
4760,,Normal
4761,,Normal
4762,,Normal
4763,,Normal
4764,,Normal
4765,,Normal
4766,,Normal
4767,,Normal
4768,,Normal
4769,,Normal
4770,,Normal
4771,,Normal
4772,,Normal
4773,,Normal
4774,,Normal
4775,,Normal
4776,,Normal
4777,,Normal
4778,,Normal
4779,,Normal
4780,,Normal
4781,,Normal
4782,,Normal
4783,,Normal
4784,,Normal
4785,,Normal
4786,,Normal
4787,,Normal
4788,,Normal
4789,,Normal
4790,,Normal
4791,,Normal
4792,,Normal
4793,,Normal
4794,,Normal
4795,,Normal
4796,,Normal
4797,,Normal
4798,,Normal
4799,,Normal
4800,,Normal
4801,,Normal
4802,,Normal
4803,,Normal
4804,,Normal
4805,,Normal
4806,,Normal
4807,,Normal
4808,,Normal
4809,,Normal
4810,,Normal
4811,,Normal
4812,,Normal
4813,,Normal
4814,,Normal
4815,,Normal
4816,,Normal
4817,,Normal
4818,,Normal
4819,,Normal
4820,,Normal
4821,,Normal
4822,,Normal
4823,,Normal
4824,,Normal
4825,,Normal
4826,,Normal
4827,,Normal
4828,,Normal
4829,,Normal
4830,,Normal
4831,,Normal
4832,,Normal
4833,,Normal
4834,,Normal
4835,,Normal
4836,,Normal
4837,,Normal
4838,,Normal
4839,,Normal
4840,,Normal
4841,,Normal
4842,,Normal
4843,,Normal
4844,,Normal
4845,,Normal
4846,,Normal
4847,,Normal
4848,,Normal
4849,,Normal
4850,,Normal
4851,,Normal
4852,,Normal
4853,,Normal
4854,,Normal
4855,,Normal
4856,,Normal
4857,,Normal
4858,,Normal
4859,,Normal
4860,,Normal
4861,,Normal
4862,,Normal
4863,,Normal
4864,,Normal
4865,,Normal
4866,,Normal
4867,,Normal
4868,,Normal
4869,,Normal
4870,,Normal
4871,,Normal
4872,,Normal
4873,,Normal
4874,,Normal
4875,,Normal
4876,,Normal
4877,,Normal
4878,,Normal
4879,,Normal
4880,,Normal
4881,,Normal
4882,,Normal
4883,,Normal
4884,,Normal
4885,,Normal
4886,,Normal
4887,,Normal
4888,,Normal
4889,,Normal
4890,,Normal
4891,,Normal
4892,,Normal
4893,,Normal
4894,,Normal
4895,,Normal
4896,,Normal
4897,,Normal
4898,,Normal
4899,,Normal
4900,,Normal
4901,,Normal
4902,,Normal
4903,,Normal
4904,,Normal
4905,,Normal
4906,,Normal
4907,,Normal
4908,,Normal
4909,,Normal
4910,,Normal
4911,,Normal
4912,,Normal
4913,,Normal
4914,,Normal
4915,,Normal
4916,,Normal
4917,,Normal
4918,,Normal
4919,,Normal
4920,,Normal
4921,,Normal
4922,,Normal
4923,,Normal
4924,,Normal
4925,,Normal
4926,,Normal
4927,,Normal
4928,,Normal
4929,,Normal
4930,,Normal
4931,,Normal
4932,,Normal
4933,,Normal
4934,,Normal
4935,,Normal
4936,,Normal
4937,,Normal
4938,,Normal
4939,,Normal
4940,,Normal
4941,,Normal
4942,,Normal
4943,,Normal
4944,,Normal
4945,,Normal
4946,,Normal
4947,,Normal
4948,,Normal
4949,,Normal
4950,,Normal
4951,,Normal
4952,,Normal
4953,,Normal
4954,,Normal
4955,,Normal
4956,,Normal
4957,,Normal
4958,,Normal
4959,,Normal
4960,,Normal
4961,,Normal
4962,,Normal
4963,,Normal
4964,,Normal
4965,,Normal
4966,,Normal
4967,,Normal
4968,,Normal
4969,,Normal
4970,,Normal
4971,,Normal
4972,,Normal
4973,,Normal
4974,,Normal
4975,,Normal
4976,,Normal
4977,,Normal
4978,,Normal
4979,,Normal
4980,,Normal
4981,,Normal
4982,,Normal
4983,,Normal
4984,,Normal
4985,,Normal
4986,,Normal
4987,,Normal
4988,,Normal
4989,,Normal
4990,,Normal
4991,,Normal
4992,,Normal
4993,,Normal
4994,,Normal
4995,,Normal
4996,,Normal
4997,,Normal
4998,,Normal
4999,,Normal
5000,,Normal
5001,,Normal
5002,,Normal
5003,,Normal
5004,,Normal
5005,,Normal
5006,,Normal
5007,,Normal
5008,,Normal
5009,,Normal
5010,,Normal
5011,,Normal
5012,,Normal
5013,,Normal
5014,,Normal
5015,,Normal
5016,,Normal
5017,,Normal
5018,,Normal
5019,,Normal
5020,,Normal
5021,,Normal
5022,,Normal
5023,,Normal
5024,,Normal
5025,,Normal
5026,,Normal
5027,,Normal
5028,,Normal
5029,,Normal
5030,,Normal
5031,,Normal
5032,,Normal
5033,,Normal
5034,,Normal
5035,,Normal
5036,,Normal
5037,,Normal
5038,,Normal
5039,,Normal
5040,,Normal
5041,,Normal
5042,,Normal
5043,,Normal
5044,,Normal
5045,,Normal
5046,,Normal
5047,,Normal
5048,,Normal
5049,,Normal
5050,,Normal
5051,,Normal
5052,,Normal
5053,,Normal
5054,,Normal
5055,,Normal
5056,,Normal
5057,,Normal
5058,,Normal
5059,,Normal
5060,,Normal
5061,,Normal
5062,,Normal
5063,,Normal
5064,,Normal
5065,,Normal
5066,,Normal
5067,,Normal
5068,,Normal
5069,,Normal
5070,,Normal
5071,,Normal
5072,,Normal
5073,,Normal
5074,,Normal
5075,,Normal
5076,,Normal
5077,,Normal
5078,,Normal
5079,,Normal
5080,,Normal
5081,,Normal
5082,,Normal
5083,,Normal
5084,,Normal
5085,,Normal
5086,,Normal
5087,,Normal
5088,,Normal
5089,,Normal
5090,,Normal
5091,,Normal
5092,,Normal
5093,,Normal
5094,,Normal
5095,,Normal
5096,,Normal
5097,,Normal
5098,,Normal
5099,,Normal
5100,,Normal
5101,,Normal
5102,,Normal
5103,,Normal
5104,,Normal
5105,,Normal
5106,,Normal
5107,,Normal
5108,,Normal
5109,,Normal
5110,,Normal
5111,,Normal
5112,,Normal
5113,,Normal
5114,,Normal
5115,,Normal
5116,,Normal
5117,,Normal
5118,,Normal
5119,,Normal
5120,,Normal
5121,,Normal
5122,,Normal
5123,,Normal
5124,,Normal
5125,,Normal
5126,,Normal
5127,,Normal
5128,,Normal
5129,,Normal
5130,,Normal
5131,,Normal
5132,,Normal
5133,,Normal
5134,,Normal
5135,,Normal
5136,,Normal
5137,,Normal
5138,,Normal
5139,,Normal
5140,,Normal
5141,,Normal
5142,,Normal
5143,,Normal
5144,,Normal
5145,,Normal
5146,,Normal
5147,,Normal
5148,,Normal
5149,,Normal
5150,,Normal
5151,,Normal
5152,,Normal
5153,,Normal
5154,,Normal
5155,,Normal
5156,,Normal
5157,,Normal
5158,,Normal
5159,,Normal
5160,,Normal
5161,,Normal
5162,,Normal
5163,,Normal
5164,,Normal
5165,,Normal
5166,,Normal
5167,,Normal
5168,,Normal
5169,,Normal
5170,,Normal
5171,,Normal
5172,,Normal
5173,,Normal
5174,,Normal
5175,,Normal
5176,,Normal
5177,,Normal
5178,,Normal
5179,,Normal
5180,,Normal
5181,,Normal
5182,,Normal
5183,,Normal
5184,,Normal
5185,,Normal
5186,,Normal
5187,,Normal
5188,,Normal
5189,,Normal
5190,,Normal
5191,,Normal
5192,,Normal
5193,,Normal
5194,,Normal
5195,,Normal
5196,,Normal
5197,,Normal
5198,,Normal
5199,,Normal
5200,,Normal
5201,,Normal
5202,,Normal
5203,,Normal
5204,,Normal
5205,,Normal
5206,,Normal
5207,,Normal
5208,,Normal
5209,,Normal
5210,,Normal
5211,,Normal
5212,,Normal
5213,,Normal
5214,,Normal
5215,,Normal
5216,,Normal
5217,,Normal
5218,,Normal
5219,,Normal
5220,,Normal
5221,,Normal
5222,,Normal
5223,,Normal
5224,,Normal
5225,,Normal
5226,,Normal
5227,,Normal
5228,,Normal
5229,,Normal
5230,,Normal
5231,,Normal
5232,,Normal
5233,,Normal
5234,,Normal
5235,,Normal
5236,,Normal
5237,,Normal
5238,,Normal
5239,,Normal
5240,,Normal
5241,,Normal
5242,,Normal
5243,,Normal
5244,,Normal
5245,,Normal
5246,,Normal
5247,,Normal
5248,,Normal
5249,,Normal
5250,,Normal
5251,,Normal
5252,,Normal
5253,,Normal
5254,,Normal
5255,,Normal
5256,,Normal
5257,,Normal
5258,,Normal
5259,,Normal
5260,,Normal
5261,,Normal
5262,,Normal
5263,,Normal
5264,,Normal
5265,,Normal
5266,,Normal
5267,,Normal
5268,,Normal
5269,,Normal
5270,,Normal
5271,,Normal
5272,,Normal
5273,,Normal
5274,,Normal
5275,,Normal
5276,,Normal
5277,,Normal
5278,,Normal
5279,,Normal
5280,,Normal
5281,,Normal
5282,,Normal
5283,,Normal
5284,,Normal
5285,,Normal
5286,,Normal
5287,,Normal
5288,,Normal
5289,,Normal
5290,,Normal
5291,,Normal
5292,,Normal
5293,,Normal
5294,,Normal
5295,,Normal
5296,,Normal
5297,,Normal
5298,,Normal
5299,,Normal
5300,,Normal
5301,,Normal
5302,,Normal
5303,,Normal
5304,,Normal
5305,,Normal
5306,,Normal
5307,,Normal
5308,,Normal
5309,,Normal
5310,,Normal
5311,,Normal
5312,,Normal
5313,,Normal
5314,,Normal
5315,,Normal
5316,,Normal
5317,,Normal
5318,,Normal
5319,,Normal
5320,,Normal
5321,,Normal
5322,,Normal
5323,,Normal
5324,,Normal
5325,,Normal
5326,,Normal
5327,,Normal
5328,,Normal
5329,,Normal
5330,,Normal
5331,,Normal
5332,,Normal
5333,,Normal
5334,,Normal
5335,,Normal
5336,,Normal
5337,,Normal
5338,,Normal
5339,,Normal
5340,,Normal
5341,,Normal
5342,,Normal
5343,,Normal
5344,,Normal
5345,,Normal
5346,,Normal
5347,,Normal
5348,,Normal
5349,,Normal
5350,,Normal
5351,,Normal
5352,,Normal
5353,,Normal
5354,,Normal
5355,,Normal
5356,,Normal
5357,,Normal
5358,,Normal
5359,,Normal
5360,,Normal
5361,,Normal
5362,,Normal
5363,,Normal
5364,,Normal
5365,,Normal
5366,,Normal
5367,,Normal
5368,,Normal
5369,,Normal
5370,,Normal
5371,,Normal
5372,,Normal
5373,,Normal
5374,,Normal
5375,,Normal
5376,,Normal
5377,,Normal
5378,,Normal
5379,,Normal
5380,,Normal
5381,,Normal
5382,,Normal
5383,,Normal
5384,,Normal
5385,,Normal
5386,,Normal
5387,,Normal
5388,,Normal
5389,,Normal
5390,,Normal
5391,,Normal
5392,,Normal
5393,,Normal
5394,,Normal
5395,,Normal
5396,,Normal
5397,,Normal
5398,,Normal
5399,,Normal
5400,,Normal
5401,,Normal
5402,,Normal
5403,,Normal
5404,,Normal
5405,,Normal
5406,,Normal
5407,,Normal
5408,,Normal
5409,,Normal
5410,,Normal
5411,,Normal
5412,,Normal
5413,,Normal
5414,,Normal
5415,,Normal
5416,,Normal
5417,,Normal
5418,,Normal
5419,,Normal
5420,,Normal
5421,,Normal
5422,,Normal
5423,,Normal
5424,,Normal
5425,,Normal
5426,,Normal
5427,,Normal
5428,,Normal
5429,,Normal
5430,,Normal
5431,,Normal
5432,,Normal
5433,,Normal
5434,,Normal
5435,,Normal
5436,,Normal
5437,,Normal
5438,,Normal
5439,,Normal
5440,,Normal
5441,,Normal
5442,,Normal
5443,,Normal
5444,,Normal
5445,,Normal
5446,,Normal
5447,,Normal
5448,,Normal
5449,,Normal
5450,,Normal
5451,,Normal
5452,,Normal
5453,,Normal
5454,,Normal
5455,,Normal
5456,,Normal
5457,,Normal
5458,,Normal
5459,,Normal
5460,,Normal
5461,,Normal
5462,,Normal
5463,,Normal
5464,,Normal
5465,,Normal
5466,,Normal
5467,,Normal
5468,,Normal
5469,,Normal
5470,,Normal
5471,,Normal
5472,,Normal
5473,,Normal
5474,,Normal
5475,,Normal
5476,,Normal
5477,,Normal
5478,,Normal
5479,,Normal
5480,,Normal
5481,,Normal
5482,,Normal
5483,,Normal
5484,,Normal
5485,,Normal
5486,,Normal
5487,,Normal
5488,,Normal
5489,,Normal
5490,,Normal
5491,,Normal
5492,,Normal
5493,,Normal
5494,,Normal
5495,,Normal
5496,,Normal
5497,,Normal
5498,,Normal
5499,,Normal
5500,,Normal
5501,,Normal
5502,,Normal
5503,,Normal
5504,,Normal
5505,,Normal
5506,,Normal
5507,,Normal
5508,,Normal
5509,,Normal
5510,,Normal
5511,,Normal
5512,,Normal
5513,,Normal
5514,,Normal
5515,,Normal
5516,,Normal
5517,,Normal
5518,,Normal
5519,,Normal
5520,,Normal
5521,,Normal
5522,,Normal
5523,,Normal
5524,,Normal
5525,,Normal
5526,,Normal
5527,,Normal
5528,,Normal
