sample_index,SaO2,PR,EEG(sec),ECG,EMG,EOG(L),EOG(R),EEG,AIRFLOW,THOR RES,ABDO RES,is_anomaly
3450,97.01019749265951,76.24380473398733,-0.0,-0.2431372549019607,-0.0,23.52941176470588,0.9803921568627452,3.92156862745098,-1.411764705882353,-1.8196078431372549,-1.8196078431372549,1
3451,97.01019749265951,78.24188462794291,-6.862745098039215,-0.2274509803921568,0.7294123367939896,9.803921568627452,-23.52941176470588,1.96078431372549,-0.1568627450980392,-2.6980392156862747,-2.854901960784314,1
3452,97.01019749265951,79.24092457492068,7.84313725490196,-0.2039215686274509,-0.0,-53.92156862745098,56.86274509803921,-15.68627450980392,0.5019607843137255,-3.6705882352941175,-3.450980392156863,1
3453,96.01115998001926,80.23996452189847,-6.862745098039215,-0.2352941176470588,-0.7294123367939896,20.588235294117645,-2.941176470588235,7.84313725490196,2.7294117647058824,-0.7843137254901961,-0.9098039215686274,1
3454,96.01115998001926,80.23996452189847,2.941176470588235,-0.2666666666666666,-0.0,-31.37254901960784,1.96078431372549,-13.72549019607843,-0.4705882352941176,-0.5333333333333333,-2.070588235294118,1
3455,96.01115998001926,80.23996452189847,-0.0,-0.1725490196078431,-0.0,41.17647058823529,0.9803921568627452,5.88235294117647,-1.568627450980392,-1.9137254901960783,-1.411764705882353,1
3456,97.01019749265951,80.23996452189847,-2.941176470588235,-0.2509803921568627,-0.0,31.37254901960784,-11.76470588235294,5.88235294117647,2.949019607843137,2.070588235294118,3.952941176470589,1
3457,97.01019749265951,80.23996452189847,2.941176470588235,-0.2509803921568627,-0.0,-0.0,10.784313725490197,3.92156862745098,-0.9098039215686274,0.3450980392156862,1.8509803921568628,1
3458,97.01019749265951,80.23996452189847,7.84313725490196,-0.2274509803921568,-0.2431374455979965,-24.509803921568626,1.96078431372549,-11.76470588235294,-2.47843137254902,-0.4392156862745098,-0.9098039215686274,1
3459,97.01019749265951,81.23900446887625,-12.745098039215684,-0.2196078431372549,-0.0,18.62745098039216,-3.92156862745098,-0.0,2.227450980392157,1.8823529411764703,-1.6,1
3460,97.01019749265951,81.23900446887625,-3.92156862745098,-0.2196078431372549,-0.2431374455979965,50.98039215686274,-24.509803921568626,9.803921568627452,3.984313725490196,3.984313725490196,1.6941176470588235,1
3461,97.01019749265951,81.23900446887625,7.84313725490196,-0.2431372549019607,-0.2431374455979965,-57.84313725490196,41.17647058823529,-13.72549019607843,0.6901960784313725,3.5137254901960784,3.3568627450980397,1
3462,97.01019749265951,80.23996452189847,-0.0,-0.2509803921568627,-0.0,-12.745098039215684,1.96078431372549,-5.88235294117647,-3.984313725490196,-1.4745098039215687,-2.6980392156862747,1
3463,97.01019749265951,79.24092457492068,-5.88235294117647,-0.2196078431372549,-0.0,48.03921568627451,-35.294117647058826,10.784313725490197,-2.384313725490196,-2.635294117647059,-3.011764705882353,1
3464,97.01019749265951,78.24188462794291,9.803921568627452,-0.2039215686274509,-0.2431374455979965,7.84313725490196,48.03921568627451,2.941176470588235,-0.0941176470588235,-2.007843137254902,-0.5333333333333333,1
3465,97.01019749265951,77.24284468096512,1.96078431372549,-0.2588235294117647,-0.0,-47.05882352941176,12.745098039215684,-13.72549019607843,3.607843137254902,1.035294117647059,0.8784313725490196,1
3466,97.01019749265951,76.24380473398733,-7.84313725490196,-0.2117647058823529,-0.2431374455979965,29.41176470588235,-32.35294117647059,8.823529411764707,2.1019607843137256,3.450980392156863,2.1019607843137256,1
3467,97.01019749265951,75.25694820099709,-0.0,-0.2274509803921568,0.2431374455979965,3.92156862745098,-6.862745098039215,-1.96078431372549,-2.2901960784313724,-1.9764705882352944,-0.0627450980392156,1
3468,98.0092350052998,75.25694820099709,-0.0,-0.2117647058823529,-0.2431374455979965,21.56862745098039,7.84313725490196,6.862745098039215,2.1019607843137256,-1.568627450980392,0.1568627450980392,1
3469,97.01019749265951,75.25694820099709,4.901960784313726,-0.2666666666666666,-0.0,-53.92156862745098,38.23529411764706,-12.745098039215684,1.3490196078431371,-1.4745098039215687,1.5372549019607844,1
3470,97.01019749265951,76.24380473398733,-11.76470588235294,-0.2196078431372549,-0.0,-5.88235294117647,-42.15686274509804,-4.901960784313726,-0.9098039215686274,-2.196078431372549,-3.4823529411764707,1
3471,97.01019749265951,77.24284468096512,3.92156862745098,-0.188235294117647,-0.0,23.52941176470588,6.862745098039215,0.9803921568627452,2.603921568627451,-0.2823529411764706,-1.8823529411764703,1
3472,97.01019749265951,77.24284468096512,0.9803921568627452,-0.2745098039215686,-0.2431374455979965,-22.54901960784313,17.647058823529413,-8.823529411764707,-0.5333333333333333,-1.4745098039215687,-0.6901960784313725,1
3473,97.01019749265951,77.24284468096512,-6.862745098039215,-0.2352941176470588,-0.0,70.58823529411765,-28.431372549019606,19.607843137254903,-0.8784313725490196,0.3450980392156862,-2.3215686274509806,1
3474,97.01019749265951,76.24380473398733,-0.0,-0.188235294117647,-0.0,-19.607843137254903,7.84313725490196,-2.941176470588235,2.47843137254902,2.2901960784313724,0.7215686274509804,1
3475,97.01019749265951,75.25694820099709,5.88235294117647,-0.2431372549019607,-0.0,-33.333333333333336,43.13725490196078,-8.823529411764707,-0.3450980392156862,1.8509803921568628,3.294117647058824,1
3476,97.01019749265951,75.25694820099709,-0.9803921568627452,-0.2352941176470588,-0.2431374455979965,-10.784313725490197,-42.15686274509804,-2.941176470588235,-1.1294117647058823,0.1254901960784313,1.035294117647059,1
3477,97.01019749265951,75.25694820099709,-4.901960784313726,-0.2352941176470588,-0.0,-15.68627450980392,-6.862745098039215,-0.0,2.541176470588235,1.6627450980392158,1.1294117647058823,1
3478,98.0092350052998,75.25694820099709,-2.941176470588235,-0.2352941176470588,-0.0,50.0,-15.68627450980392,2.941176470588235,-0.1254901960784313,1.223529411764706,3.1058823529411765,1
3479,98.0092350052998,75.25694820099709,1.96078431372549,-0.2588235294117647,-0.0,26.47058823529412,25.49019607843137,12.745098039215684,-1.6,-0.3450980392156862,-1.8196078431372549,1
3480,97.01019749265951,75.25694820099709,14.705882352941176,-0.1803921568627451,-0.0,-20.588235294117645,68.62745098039215,-3.92156862745098,1.0666666666666669,1.0666666666666669,-0.6588235294117647,1
3481,97.01019749265951,74.25790825401931,-2.941176470588235,-0.2431372549019607,-0.0,-67.6470588235294,4.901960784313726,-20.588235294117645,1.2549019607843137,1.568627450980392,-0.8156862745098039,1
3482,97.01019749265951,73.25886830704152,-0.0,-0.2352941176470588,-0.0,10.784313725490197,-18.62745098039216,0.9803921568627452,-2.196078431372549,-0.6274509803921569,-1.7568627450980392,1
3483,97.01019749265951,72.25982836006374,-3.92156862745098,-0.2039215686274509,-0.0,6.862745098039215,14.705882352941176,-0.0,1.035294117647059,0.596078431372549,-3.294117647058824,1
3484,97.01019749265951,71.26078841308596,-0.0,-0.2431372549019607,-0.0,31.37254901960784,3.92156862745098,2.941176470588235,2.47843137254902,2.854901960784314,-0.596078431372549,1
3485,97.01019749265951,69.2627085191304,3.92156862745098,-0.2588235294117647,-0.0,-24.509803921568626,-14.705882352941176,-0.0,-0.8470588235294118,-0.7843137254901961,-1.9764705882352944,1
3486,97.01019749265951,69.2627085191304,-0.0,-0.2509803921568627,-0.0,5.88235294117647,-0.9803921568627452,-0.0,-0.3764705882352941,-2.1019607843137256,-0.0941176470588235,1
3487,97.01019749265951,69.2627085191304,-6.862745098039215,-0.188235294117647,-0.0,-5.88235294117647,-14.705882352941176,-0.9803921568627452,1.9137254901960783,1.1294117647058823,2.5725490196078438,1
3488,97.01019749265951,69.2627085191304,6.862745098039215,-0.2431372549019607,-0.0,7.84313725490196,20.588235294117645,-0.9803921568627452,-1.0666666666666669,1.5372549019607844,2.792156862745098,1
3489,97.01019749265951,69.2627085191304,-4.901960784313726,-0.2588235294117647,-0.0,-3.92156862745098,-3.92156862745098,-5.88235294117647,-0.4392156862745098,3.1058823529411765,3.8588235294117648,1
3490,97.01019749265951,69.2627085191304,-0.0,-0.1568627450980392,-0.2431374455979965,2.941176470588235,-7.84313725490196,5.88235294117647,2.5098039215686274,3.984313725490196,3.984313725490196,1
3491,97.01019749265951,69.2627085191304,-0.9803921568627452,-0.2745098039215686,-0.2431374455979965,-10.784313725490197,-4.901960784313726,-0.9803921568627452,1.1607843137254903,3.1372549019607843,2.227450980392157,1
3492,97.01019749265951,69.2627085191304,0.9803921568627452,-0.2274509803921568,-0.0,9.803921568627452,5.88235294117647,-1.96078431372549,-0.4392156862745098,0.596078431372549,-1.2549019607843137,1
3493,96.01115998001926,69.2627085191304,-0.9803921568627452,-0.2274509803921568,-0.2431374455979965,-15.68627450980392,-11.76470588235294,-3.92156862745098,0.8470588235294118,0.3450980392156862,-0.9098039215686274,1
3494,96.01115998001926,69.2627085191304,1.96078431372549,-0.2274509803921568,-0.0,17.647058823529413,20.588235294117645,0.9803921568627452,2.164705882352941,0.9411764705882352,0.4392156862745098,1
3495,96.01115998001926,69.2627085191304,-0.0,-0.2274509803921568,-0.0,-0.9803921568627452,-3.92156862745098,0.9803921568627452,0.3137254901960784,-0.8784313725490196,-1.3490196078431371,1
3496,95.012122467379,69.2627085191304,-1.96078431372549,-0.2431372549019607,-0.0,-7.84313725490196,0.9803921568627452,-1.96078431372549,-1.035294117647059,-1.8196078431372549,-1.9764705882352944,1
3497,95.012122467379,69.2627085191304,0.9803921568627452,-0.2117647058823529,-0.0,-8.823529411764707,-2.941176470588235,-1.96078431372549,0.6901960784313725,-0.6274509803921569,-0.5019607843137255,1
3498,96.01115998001926,69.2627085191304,-3.92156862745098,-0.2117647058823529,-0.0,6.862745098039215,-12.745098039215684,-1.96078431372549,1.2862745098039217,-0.3137254901960784,-0.0,1
3499,96.01115998001926,69.2627085191304,1.96078431372549,-0.2274509803921568,-0.2431374455979965,10.784313725490197,21.56862745098039,0.9803921568627452,-0.6901960784313725,-1.8196078431372549,-1.7254901960784317,1
3500,96.01115998001926,69.2627085191304,0.9803921568627452,-0.2509803921568627,-0.2431374455979965,-4.901960784313726,-3.92156862745098,-0.0,-0.596078431372549,-1.411764705882353,-1.8823529411764703,1
3501,96.01115998001926,68.26366857215261,-0.0,-0.2274509803921568,-0.0,4.901960784313726,3.92156862745098,-0.0,1.4431372549019608,0.0627450980392156,0.2509803921568627,1
3502,96.01115998001926,68.26366857215261,-0.0,-0.2352941176470588,-0.0,-0.0,-4.901960784313726,-0.0,0.5333333333333333,-0.0313725490196078,-0.0627450980392156,1
3503,96.01115998001926,68.26366857215261,-1.96078431372549,-0.2274509803921568,-0.2431374455979965,7.84313725490196,-5.88235294117647,-1.96078431372549,-0.6901960784313725,-0.7529411764705882,-1.035294117647059,1
3504,96.01115998001926,68.26366857215261,-0.0,-0.188235294117647,-0.2431374455979965,-17.647058823529413,-12.745098039215684,-2.941176470588235,-0.188235294117647,-0.6588235294117647,-0.7215686274509804,1
3505,96.01115998001926,68.26366857215261,0.9803921568627452,-0.2588235294117647,-0.0,10.784313725490197,16.666666666666668,2.941176470588235,1.223529411764706,0.2823529411764706,0.7843137254901961,1
3506,97.01019749265951,68.26366857215261,-0.0,-0.2117647058823529,-0.0,-0.0,-0.0,-3.92156862745098,-0.2509803921568627,-0.5647058823529412,-0.3137254901960784,1
3507,97.01019749265951,66.26558867819705,-0.0,-0.2509803921568627,-0.0,-8.823529411764707,-4.901960784313726,-0.0,-0.7529411764705882,-0.7843137254901961,-1.1607843137254903,1
3508,97.01019749265951,66.26558867819705,2.941176470588235,-0.188235294117647,-0.0,5.88235294117647,8.823529411764707,-0.0,0.3137254901960784,-0.596078431372549,-0.4078431372549019,1
3509,97.01019749265951,66.26558867819705,-0.0,-0.2745098039215686,-0.0,13.72549019607843,-0.9803921568627452,2.941176470588235,1.3490196078431371,-1.7254901960784317,-0.9098039215686274,1
3510,97.01019749265951,66.26558867819705,-1.96078431372549,-0.2352941176470588,-0.0,4.901960784313726,-0.0,-0.0,-2.47843137254902,-3.984313725490196,-3.984313725490196,1
3511,97.01019749265951,66.26558867819705,-0.0,-0.1803921568627451,-0.0,-10.784313725490197,11.76470588235294,-4.901960784313726,-0.9725490196078432,-1.1607843137254903,-2.196078431372549,1
3512,97.01019749265951,66.26558867819705,-8.823529411764707,-0.3764705882352941,-0.2431374455979965,-0.0,-57.84313725490196,2.941176470588235,2.227450980392157,3.890196078431373,3.0431372549019606,1
3513,97.01019749265951,66.26558867819705,0.9803921568627452,-0.0627450980392156,-0.7294123367939896,11.76470588235294,39.21568627450981,-4.901960784313726,0.0313725490196078,3.984313725490196,3.984313725490196,1
3514,97.01019749265951,66.26558867819705,2.941176470588235,-0.2509803921568627,-0.0,-8.823529411764707,13.72549019607843,-1.96078431372549,-0.8156862745098039,3.6392156862745098,3.1058823529411765,1
3515,97.01019749265951,66.26558867819705,1.96078431372549,-0.2196078431372549,-0.0,-5.88235294117647,-9.803921568627452,0.9803921568627452,1.4431372549019608,3.984313725490196,3.764705882352941,1
3516,97.01019749265951,66.26558867819705,-1.96078431372549,-0.2274509803921568,-0.0,8.823529411764707,-0.0,-0.0,1.5372549019607844,3.6392156862745098,2.5098039215686274,1
3517,97.01019749265951,66.26558867819705,5.88235294117647,-0.2431372549019607,-0.0,-0.9803921568627452,18.62745098039216,2.941176470588235,0.4392156862745098,1.1607843137254903,-0.0313725490196078,1
3518,98.0092350052998,66.26558867819705,-8.823529411764707,-0.2666666666666666,-0.0,9.803921568627452,-5.88235294117647,-1.96078431372549,0.0627450980392156,2.980392156862745,-1.3176470588235294,1
3519,97.01019749265951,67.26462862517484,-0.0,-0.2274509803921568,-0.2431374455979965,-6.862745098039215,-17.647058823529413,-4.901960784313726,-0.0,0.0313725490196078,-1.6313725490196078,1
3520,97.01019749265951,67.26462862517484,2.941176470588235,-0.2588235294117647,-0.0,-0.0,7.84313725490196,0.9803921568627452,-2.164705882352941,-2.2901960784313724,-3.168627450980392,1
3521,97.01019749265951,67.26462862517484,2.941176470588235,-0.1803921568627451,-0.0,15.68627450980392,-0.9803921568627452,2.941176470588235,-0.0941176470588235,-2.447058823529412,-1.9137254901960783,1
3522,97.01019749265951,67.26462862517484,-4.901960784313726,-0.2431372549019607,-0.0,-30.392156862745097,-10.784313725490197,-5.88235294117647,1.8823529411764703,-1.1607843137254903,-0.0627450980392156,1
3523,96.01115998001926,67.26462862517484,3.92156862745098,-0.4078431372549019,0.2431374455979965,19.607843137254903,32.35294117647059,-0.0,-0.8156862745098039,-3.7019607843137257,-3.231372549019608,1
3524,96.01115998001926,67.26462862517484,-6.862745098039215,0.4235294117647059,-0.7294123367939896,-8.823529411764707,-28.431372549019606,-0.9803921568627452,-1.223529411764706,-3.952941176470589,-3.1058823529411765,1
3525,96.01115998001926,67.26462862517484,-0.0,-0.392156862745098,0.2431374455979965,-3.92156862745098,50.0,-14.705882352941176,1.7882352941176471,-2.5098039215686274,0.3764705882352941,1
3526,96.01115998001926,67.26462862517484,-0.0,-0.2509803921568627,-0.4862748911959931,67.6470588235294,-27.45098039215686,26.47058823529412,0.8156862745098039,2.1019607843137256,-0.1254901960784313,1
3527,96.01115998001926,67.26462862517484,-0.9803921568627452,-0.2745098039215686,-0.9725497823919862,-14.705882352941176,-3.92156862745098,-3.92156862745098,0.0313725490196078,1.8196078431372549,1.9137254901960783,1
3528,97.01019749265951,68.26366857215261,-0.0,-0.2117647058823529,-0.4862748911959931,-10.784313725490197,-3.92156862745098,-0.9803921568627452,0.0627450980392156,3.796078431372549,3.7019607843137257,1
3529,97.01019749265951,71.26078841308596,-3.92156862745098,-0.196078431372549,-0.0,10.784313725490197,-13.72549019607843,-11.76470588235294,0.2823529411764706,3.388235294117647,3.984313725490196,1
3530,97.01019749265951,73.25886830704152,6.862745098039215,-0.3215686274509804,-0.4862748911959931,-6.862745098039215,23.52941176470588,-0.9803921568627452,-0.3137254901960784,-0.5019607843137255,3.074509803921569,1
3531,97.01019749265951,74.25790825401931,-0.0,-0.1803921568627451,0.7294123367939896,15.68627450980392,-6.862745098039215,-0.0,-3.4823529411764707,-0.4078431372549019,-0.0627450980392156,1
3532,97.01019749265951,74.25790825401931,-9.803921568627452,-0.1803921568627451,-1.2156872279899829,-34.31372549019608,-24.509803921568626,-10.784313725490197,0.5019607843137255,-2.635294117647059,-2.384313725490196,1
3533,97.01019749265951,76.24380473398733,5.88235294117647,-0.4941176470588235,-0.0,45.09803921568627,-13.72549019607843,20.588235294117645,2.635294117647059,-1.568627450980392,-0.4078431372549019,1
3534,97.01019749265951,76.24380473398733,13.72549019607843,0.0549019607843137,-0.2431374455979965,-14.705882352941176,50.0,-0.9803921568627452,2.0392156862745097,3.4196078431372547,-1.8509803921568628,1
3535,97.01019749265951,76.24380473398733,-7.84313725490196,-0.2509803921568627,-0.4862748911959931,4.901960784313726,-47.05882352941176,-5.88235294117647,1.380392156862745,3.984313725490196,-1.5058823529411764,1
3536,97.01019749265951,76.24380473398733,-17.647058823529413,-0.1803921568627451,-0.4862748911959931,-21.56862745098039,-12.745098039215684,-7.84313725490196,1.4745098039215687,3.8588235294117648,-3.984313725490196,1
3537,97.01019749265951,76.24380473398733,11.76470588235294,-0.2901960784313726,0.4862748911959931,-40.19607843137255,41.17647058823529,-4.901960784313726,2.2588235294117647,2.603921568627451,1.7568627450980392,1
3538,97.01019749265951,76.24380473398733,-4.901960784313726,-0.2196078431372549,-0.4862748911959931,77.45098039215686,40.19607843137255,3.92156862745098,0.7529411764705882,1.1607843137254903,1.8196078431372549,1
3539,97.01019749265951,76.24380473398733,-64.70588235294117,-0.0941176470588235,-0.9725497823919862,7.84313725490196,1.96078431372549,-25.49019607843137,-2.854901960784314,2.2901960784313724,-1.9450980392156865,1
3540,97.01019749265951,76.24380473398733,31.37254901960784,-0.2509803921568627,-0.2431374455979965,35.294117647058826,38.23529411764706,34.31372549019608,1.6941176470588235,1.223529411764706,3.984313725490196,1
3541,97.01019749265951,76.24380473398733,17.647058823529413,-0.3137254901960784,-0.0,-22.54901960784313,-35.294117647058826,-3.92156862745098,-0.6274509803921569,-3.0431372549019606,1.5372549019607844,1
3542,97.01019749265951,76.24380473398733,21.56862745098039,-0.2980392156862745,-0.0,-4.901960784313726,-21.56862745098039,-6.862745098039215,-3.450980392156863,-2.949019607843137,-2.007843137254902,1
3543,97.01019749265951,76.24380473398733,-17.647058823529413,-0.1568627450980392,-0.0,-5.88235294117647,3.92156862745098,-1.96078431372549,3.168627450980392,-2.3529411764705883,-0.9098039215686274,1
3544,97.01019749265951,76.24380473398733,-15.68627450980392,-0.2823529411764706,-0.2431374455979965,-13.72549019607843,-17.647058823529413,1.96078431372549,1.3490196078431371,-2.47843137254902,-0.9098039215686274,1
3545,97.01019749265951,76.24380473398733,18.62745098039216,-0.2196078431372549,-0.0,10.784313725490197,24.509803921568626,0.9803921568627452,-2.6666666666666665,-2.76078431372549,-2.070588235294118,1
3546,97.01019749265951,77.24284468096512,9.803921568627452,-0.2509803921568627,0.9725497823919862,-4.901960784313726,-9.803921568627452,1.96078431372549,-0.2196078431372549,-2.164705882352941,-1.4745098039215687,1
3547,97.01019749265951,77.24284468096512,6.862745098039215,-0.2274509803921568,-0.0,4.901960784313726,-10.784313725490197,-1.96078431372549,3.607843137254902,-0.4705882352941176,-0.188235294117647,1
3548,97.01019749265951,77.24284468096512,-0.0,-0.2274509803921568,-0.0,8.823529411764707,16.666666666666668,-1.96078431372549,1.192156862745098,-0.1568627450980392,-0.2823529411764706,1
3549,97.01019749265951,79.24092457492068,-2.941176470588235,-0.2117647058823529,-0.0,-14.705882352941176,-19.607843137254903,-1.96078431372549,-1.4431372549019608,-0.4392156862745098,-1.003921568627451,1
3550,98.0092350052998,80.23996452189847,3.92156862745098,-0.2117647058823529,-0.2431374455979965,-0.0,15.68627450980392,-0.9803921568627452,3.011764705882353,0.3764705882352941,0.1568627450980392,1
3551,98.0092350052998,81.23900446887625,-0.0,-0.2431372549019607,-0.0,-0.0,-8.823529411764707,-1.96078431372549,1.4745098039215687,0.5019607843137255,0.1254901960784313,1
3552,98.0092350052998,82.23804441585403,3.92156862745098,-0.2196078431372549,0.2431374455979965,18.62745098039216,-0.0,5.88235294117647,-2.1019607843137256,-0.0627450980392156,-0.7529411764705882,1
3553,98.0092350052998,81.23900446887625,-2.941176470588235,-0.2117647058823529,-0.0,-21.56862745098039,-1.96078431372549,-5.88235294117647,0.8156862745098039,0.1254901960784313,-0.2509803921568627,1
3554,98.0092350052998,79.24092457492068,-3.92156862745098,-0.2274509803921568,-0.2431374455979965,7.84313725490196,-0.9803921568627452,-0.0,3.0431372549019606,1.003921568627451,0.5647058823529412,1
3555,98.0092350052998,76.24380473398733,-2.941176470588235,-0.2431372549019607,-0.0,11.76470588235294,3.92156862745098,-0.0,-1.4431372549019608,0.188235294117647,-0.3764705882352941,1
3556,98.0092350052998,74.25790825401931,-0.0,-0.2039215686274509,-0.0,3.92156862745098,2.941176470588235,-0.0,-0.9411764705882352,-0.2196078431372549,-0.5647058823529412,1
3557,98.0092350052998,69.2627085191304,3.92156862745098,-0.2352941176470588,-0.0,-26.47058823529412,1.96078431372549,-2.941176470588235,2.980392156862745,1.003921568627451,0.596078431372549,1
3558,97.01019749265951,67.26462862517484,-0.9803921568627452,-0.2431372549019607,-0.7294123367939896,25.49019607843137,10.784313725490197,-0.0,-0.6901960784313725,0.2823529411764706,-0.0313725490196078,1
3559,98.0092350052998,65.26654873121926,-0.0,-0.2274509803921568,-0.0,0.9803921568627452,-0.9803921568627452,2.941176470588235,-2.2901960784313724,-0.5333333333333333,-0.7529411764705882,1
3560,98.0092350052998,64.26750878424149,-3.92156862745098,-0.2196078431372549,-0.2431374455979965,-8.823529411764707,-5.88235294117647,-4.901960784313726,2.447058823529412,0.4392156862745098,0.188235294117647,1
3561,98.0092350052998,63.2684688372637,0.9803921568627452,-0.2509803921568627,0.2431374455979965,15.68627450980392,-1.96078431372549,1.96078431372549,1.1607843137254903,1.0980392156862746,0.0941176470588235,0
3562,98.0092350052998,63.2684688372637,-1.96078431372549,-0.196078431372549,-0.2431374455979965,-2.941176470588235,-5.88235294117647,-0.9803921568627452,-2.3529411764705883,0.3764705882352941,-0.8156862745098039,0
3563,98.0092350052998,64.26750878424149,-0.0,-0.2274509803921568,-0.0,6.862745098039215,3.92156862745098,1.96078431372549,1.568627450980392,0.5019607843137255,0.188235294117647,0
3564,98.0092350052998,64.26750878424149,-3.92156862745098,-0.2431372549019607,0.4862748911959931,-6.862745098039215,5.88235294117647,-3.92156862745098,1.9137254901960783,0.5333333333333333,0.5333333333333333,0
3565,98.0092350052998,65.26654873121926,-0.0,-0.2431372549019607,-0.2431374455979965,-3.92156862745098,-4.901960784313726,-1.96078431372549,-2.1019607843137256,-0.2509803921568627,-0.5019607843137255,0
3566,98.0092350052998,65.26654873121926,0.9803921568627452,-0.2117647058823529,-0.0,0.9803921568627452,0.9803921568627452,0.9803921568627452,0.2823529411764706,-0.1254901960784313,-0.1254901960784313,0
3567,98.0092350052998,65.26654873121926,4.901960784313726,-0.2352941176470588,-0.0,-28.431372549019606,5.88235294117647,-3.92156862745098,2.7294117647058824,0.596078431372549,0.5647058823529412,0
3568,98.0092350052998,66.26558867819705,2.941176470588235,-0.2431372549019607,-0.0,29.41176470588235,5.88235294117647,1.96078431372549,-1.2549019607843137,0.1568627450980392,-0.2509803921568627,0
3569,98.0092350052998,66.26558867819705,0.9803921568627452,-0.2117647058823529,0.2431374455979965,-17.647058823529413,-12.745098039215684,-1.96078431372549,-1.4745098039215687,-0.0,-0.596078431372549,0
3570,98.0092350052998,65.26654873121926,-6.862745098039215,-0.2352941176470588,-0.0,42.15686274509804,-15.68627450980392,7.84313725490196,2.823529411764706,0.6274509803921569,0.5333333333333333,0
3571,98.0092350052998,65.26654873121926,2.941176470588235,-0.2352941176470588,0.2431374455979965,-11.76470588235294,15.68627450980392,-5.88235294117647,0.1254901960784313,0.4705882352941176,0.0941176470588235,0
3572,98.0092350052998,64.26750878424149,-0.9803921568627452,-0.2196078431372549,-0.0,-4.901960784313726,1.96078431372549,-1.96078431372549,-2.070588235294118,0.0627450980392156,-0.6588235294117647,0
3573,98.0092350052998,64.26750878424149,-0.9803921568627452,-0.2274509803921568,0.2431374455979965,-0.0,-6.862745098039215,1.96078431372549,1.6627450980392158,0.2509803921568627,0.1254901960784313,0
3574,97.01019749265951,64.26750878424149,-0.0,-0.2352941176470588,0.2431374455979965,-3.92156862745098,-1.96078431372549,-0.0,2.541176470588235,0.9098039215686274,0.5647058823529412,0
3575,97.01019749265951,64.26750878424149,4.901960784313726,-0.2196078431372549,-0.0,26.47058823529412,-15.68627450980392,-0.0,-2.0392156862745097,0.4392156862745098,-0.3764705882352941,0
3576,97.01019749265951,63.2684688372637,-6.862745098039215,-0.188235294117647,0.2431374455979965,-32.35294117647059,2.941176470588235,-5.88235294117647,-0.596078431372549,0.0627450980392156,-0.3450980392156862,0
3577,97.01019749265951,64.26750878424149,-0.0,-0.2509803921568627,-0.0,-10.784313725490197,7.84313725490196,-1.96078431372549,3.2,0.5019607843137255,0.596078431372549,0
3578,97.01019749265951,64.26750878424149,4.901960784313726,-0.2431372549019607,-0.0,22.54901960784313,1.96078431372549,3.92156862745098,0.2823529411764706,0.3450980392156862,0.1254901960784313,0
3579,97.01019749265951,64.26750878424149,-0.0,-0.2196078431372549,-0.0,0.9803921568627452,3.92156862745098,-0.9803921568627452,-2.2588235294117647,-0.0,-0.7843137254901961,0
3580,98.0092350052998,64.26750878424149,-1.96078431372549,-0.2274509803921568,-0.0,-4.901960784313726,-0.0,-0.9803921568627452,1.223529411764706,0.2196078431372549,0.1254901960784313,0
3581,97.01019749265951,64.26750878424149,-0.0,-0.2666666666666666,-0.0,-7.84313725490196,-4.901960784313726,-2.941176470588235,2.384313725490196,0.3450980392156862,0.4392156862745098,0
3582,97.01019749265951,64.26750878424149,-2.941176470588235,-0.196078431372549,-0.0,16.666666666666668,-11.76470588235294,1.96078431372549,-2.5725490196078438,-0.0627450980392156,-0.6901960784313725,0
3583,96.01115998001926,63.2684688372637,0.9803921568627452,-0.2274509803921568,-0.0,-12.745098039215684,2.941176470588235,-0.0,-0.0627450980392156,0.1568627450980392,-0.3764705882352941,0
3584,97.01019749265951,63.2684688372637,-0.9803921568627452,-0.2352941176470588,-0.0,3.92156862745098,4.901960784313726,-0.9803921568627452,3.294117647058824,0.9411764705882352,0.596078431372549,0
3585,97.01019749265951,63.2684688372637,1.96078431372549,-0.2509803921568627,-0.0,1.96078431372549,-3.92156862745098,-0.0,-1.1294117647058823,-0.2196078431372549,-0.0313725490196078,0
3586,96.01115998001926,63.2684688372637,3.92156862745098,-0.2274509803921568,-0.2431374455979965,-9.803921568627452,4.901960784313726,-1.96078431372549,-1.7882352941176471,-1.035294117647059,-0.5333333333333333,0
3587,97.01019749265951,63.2684688372637,-3.92156862745098,-0.2196078431372549,-0.0,3.92156862745098,-9.803921568627452,-2.941176470588235,3.1372549019607843,0.6274509803921569,0.3137254901960784,0
3588,97.01019749265951,63.2684688372637,3.92156862745098,-0.2274509803921568,-0.0,5.88235294117647,9.803921568627452,1.96078431372549,1.2549019607843137,0.9725490196078432,0.2196078431372549,0
3589,96.01115998001926,64.26750878424149,-3.92156862745098,-0.2196078431372549,-0.0,-4.901960784313726,-0.0,-4.901960784313726,-2.447058823529412,-0.0627450980392156,-0.6274509803921569,0
3590,96.01115998001926,64.26750878424149,-0.9803921568627452,-0.2274509803921568,-0.0,5.88235294117647,-7.84313725490196,2.941176470588235,0.6274509803921569,0.0627450980392156,-0.2509803921568627,0
3591,96.01115998001926,65.26654873121926,1.96078431372549,-0.2274509803921568,-0.0,-0.0,1.96078431372549,-0.0,3.262745098039216,0.9098039215686274,0.4392156862745098,0
