sample_index,SaO2,PR,EEG(sec),ECG,EMG,EOG(L),EOG(R),EEG,AIRFLOW,THOR RES,ABDO RES,is_anomaly_sample
9691,96.01115998001926,50.3053163545276,-0.9803921568627452,-0.2274509803921568,-0.0,-0.9803921568627452,-3.92156862745098,0.9803921568627452,0.4078431372549019,0.3764705882352941,-0.0,1
9692,96.01115998001926,50.3053163545276,4.901960784313726,-0.2196078431372549,-0.0,3.92156862745098,-0.9803921568627452,2.941176470588235,-1.3176470588235294,-0.6901960784313725,-0.2196078431372549,1
9693,96.01115998001926,50.3053163545276,2.941176470588235,-0.2274509803921568,-0.0,4.901960784313726,5.88235294117647,0.9803921568627452,-0.6901960784313725,-0.2509803921568627,-0.1568627450980392,1
9694,96.01115998001926,50.3053163545276,-28.431372549019606,-0.2196078431372549,-0.0,-1.96078431372549,-3.92156862745098,-10.784313725490197,1.6627450980392158,0.7843137254901961,0.0313725490196078,1
9695,96.01115998001926,50.3053163545276,25.49019607843137,-0.2431372549019607,-0.0,-0.9803921568627452,-2.941176470588235,16.666666666666668,1.8196078431372549,1.192156862745098,0.1568627450980392,1
9696,96.01115998001926,50.3053163545276,-5.88235294117647,-0.2274509803921568,-0.0,0.9803921568627452,0.9803921568627452,-12.745098039215684,0.5333333333333333,0.1568627450980392,-0.0,1
9697,96.01115998001926,50.3053163545276,6.862745098039215,-0.2196078431372549,-0.0,0.9803921568627452,1.96078431372549,3.92156862745098,-1.3176470588235294,-0.6274509803921569,-0.2509803921568627,1
9698,96.01115998001926,50.3053163545276,-13.72549019607843,-0.2274509803921568,-0.0,-5.88235294117647,-7.84313725490196,-14.705882352941176,-0.8156862745098039,-0.1254901960784313,-0.1568627450980392,1
9699,96.01115998001926,50.3053163545276,11.76470588235294,-0.2196078431372549,-0.0,0.9803921568627452,3.92156862745098,5.88235294117647,1.6,1.1294117647058823,0.0941176470588235,1
9700,96.01115998001926,50.3053163545276,4.901960784313726,-0.2352941176470588,-0.0,3.92156862745098,2.941176470588235,4.901960784313726,1.6313725490196078,1.1607843137254903,0.1568627450980392,1
9701,96.01115998001926,50.3053163545276,-11.76470588235294,-0.2274509803921568,-0.0,-3.92156862745098,-6.862745098039215,-9.803921568627452,-0.596078431372549,-0.4705882352941176,-0.1254901960784313,1
9702,95.012122467379,50.3053163545276,2.941176470588235,-0.2352941176470588,-0.0,-0.0,-0.0,7.84313725490196,-1.3490196078431371,-0.3764705882352941,-0.2823529411764706,1
9703,95.012122467379,51.29217288751785,-10.784313725490197,-0.2274509803921568,-0.0,-0.0,-6.862745098039215,-5.88235294117647,0.5333333333333333,0.5019607843137255,-0.0,1
9704,95.012122467379,51.29217288751785,4.901960784313726,-0.2274509803921568,-0.0,-0.0,6.862745098039215,-2.941176470588235,2.0392156862745097,1.6313725490196078,0.2196078431372549,1
9705,95.012122467379,51.29217288751785,8.823529411764707,-0.2274509803921568,-0.0,-0.0,1.96078431372549,1.96078431372549,0.8470588235294118,0.4078431372549019,0.0627450980392156,1
9706,95.012122467379,51.29217288751785,4.901960784313726,-0.2274509803921568,-0.0,1.96078431372549,-1.96078431372549,6.862745098039215,-1.192156862745098,-0.7215686274509804,-0.2196078431372549,1
9707,95.012122467379,52.29121283449563,-9.803921568627452,-0.2196078431372549,-0.0,0.9803921568627452,1.96078431372549,-9.803921568627452,-0.8470588235294118,-0.188235294117647,-0.1568627450980392,1
9708,95.012122467379,52.29121283449563,-1.96078431372549,-0.2274509803921568,-0.0,-0.0,-4.901960784313726,1.96078431372549,1.6,1.0980392156862746,0.0941176470588235,1
9709,95.012122467379,52.29121283449563,-0.0,-0.2196078431372549,-0.0,-1.96078431372549,-0.9803921568627452,-0.9803921568627452,1.9450980392156865,1.6,0.2509803921568627,1
9710,95.012122467379,52.29121283449563,4.901960784313726,-0.2431372549019607,-0.0,-4.901960784313726,-5.88235294117647,-4.901960784313726,-0.2196078431372549,-0.1568627450980392,-0.0313725490196078,1
9711,95.012122467379,52.29121283449563,-0.0,-0.2274509803921568,-0.0,3.92156862745098,2.941176470588235,2.941176470588235,-1.5058823529411764,-0.9098039215686274,-0.2823529411764706,1
9712,95.012122467379,52.29121283449563,6.862745098039215,-0.2196078431372549,-0.0,2.941176470588235,4.901960784313726,7.84313725490196,-0.7843137254901961,-0.3764705882352941,-0.188235294117647,1
9713,95.012122467379,52.29121283449563,-22.54901960784313,-0.2196078431372549,-0.2431374455979965,-7.84313725490196,-8.823529411764707,-24.509803921568626,1.5372549019607844,0.6274509803921569,-0.0,1
9714,95.012122467379,52.29121283449563,-0.0,-0.2196078431372549,-0.0,-1.96078431372549,-4.901960784313726,3.92156862745098,2.0392156862745097,1.380392156862745,0.1568627450980392,1
9715,95.012122467379,52.29121283449563,13.72549019607843,-0.2352941176470588,-0.0,11.76470588235294,10.784313725490197,8.823529411764707,1.2549019607843137,0.7529411764705882,0.1254901960784313,1
9716,95.012122467379,52.29121283449563,1.96078431372549,-0.2274509803921568,-0.0,-2.941176470588235,-2.941176470588235,-1.96078431372549,-0.9411764705882352,-0.5647058823529412,-0.1568627450980392,1
9717,96.01115998001926,52.29121283449563,-3.92156862745098,-0.2352941176470588,-0.0,-1.96078431372549,-1.96078431372549,-0.0,-1.411764705882353,-0.4392156862745098,-0.2196078431372549,1
9718,96.01115998001926,52.29121283449563,-4.901960784313726,-0.2274509803921568,-0.0,1.96078431372549,-2.941176470588235,-0.0,0.0941176470588235,0.188235294117647,-0.0627450980392156,1
9719,96.01115998001926,52.29121283449563,9.803921568627452,-0.2274509803921568,-0.0,-0.0,2.941176470588235,-6.862745098039215,1.9764705882352944,1.380392156862745,0.1254901960784313,1
9720,96.01115998001926,52.29121283449563,-4.901960784313726,-0.2274509803921568,-0.0,-2.941176470588235,-0.9803921568627452,0.9803921568627452,1.7882352941176471,1.5058823529411764,0.2196078431372549,1
9721,96.01115998001926,52.29121283449563,-0.0,-0.2274509803921568,-0.0,0.9803921568627452,0.9803921568627452,-0.0,-0.3137254901960784,-0.0941176470588235,-0.0627450980392156,1
9722,96.01115998001926,52.29121283449563,-3.92156862745098,-0.2274509803921568,-0.0,-3.92156862745098,-3.92156862745098,-6.862745098039215,-1.4745098039215687,-0.8156862745098039,-0.2509803921568627,1
9723,96.01115998001926,52.29121283449563,1.96078431372549,-0.2196078431372549,-0.0,3.92156862745098,-1.96078431372549,4.901960784313726,-0.7529411764705882,-0.3137254901960784,-0.188235294117647,1
9724,96.01115998001926,52.29121283449563,6.862745098039215,-0.2352941176470588,-0.0,3.92156862745098,3.92156862745098,5.88235294117647,1.6627450980392158,0.9411764705882352,0.0627450980392156,1
9725,96.01115998001926,52.29121283449563,-14.705882352941176,-0.2274509803921568,-0.0,-6.862745098039215,-6.862745098039215,-11.76470588235294,2.1019607843137256,1.6941176470588235,0.2196078431372549,1
9726,96.01115998001926,52.29121283449563,7.84313725490196,-0.2274509803921568,-0.0,1.96078431372549,-0.0,5.88235294117647,0.5019607843137255,0.4078431372549019,0.0313725490196078,1
9727,96.01115998001926,52.29121283449563,-0.9803921568627452,-0.2196078431372549,-0.0,-0.0,1.96078431372549,-2.941176470588235,-1.380392156862745,-0.8470588235294118,-0.2196078431372549,1
9728,96.01115998001926,52.29121283449563,-1.96078431372549,-0.2196078431372549,-0.0,-3.92156862745098,-6.862745098039215,-10.784313725490197,-1.2862745098039217,-0.5333333333333333,-0.2196078431372549,1
9729,96.01115998001926,52.29121283449563,10.784313725490197,-0.2352941176470588,-0.0,5.88235294117647,12.745098039215684,3.92156862745098,0.9098039215686274,0.4078431372549019,-0.0313725490196078,1
9730,96.01115998001926,51.29217288751785,-8.823529411764707,-0.2196078431372549,-0.0,-1.96078431372549,-10.784313725490197,-0.9803921568627452,2.070588235294118,1.380392156862745,0.1254901960784313,1
9731,96.01115998001926,51.29217288751785,2.941176470588235,-0.2431372549019607,-0.0,-2.941176470588235,-0.0,2.941176470588235,1.1607843137254903,0.7843137254901961,0.0941176470588235,1
9732,96.01115998001926,51.29217288751785,-2.941176470588235,-0.2274509803921568,-0.0,-0.0,-3.92156862745098,0.9803921568627452,-0.9725490196078432,-0.4705882352941176,-0.1568627450980392,1
9733,96.01115998001926,51.29217288751785,-0.0,-0.2196078431372549,-0.0,0.9803921568627452,1.96078431372549,-5.88235294117647,-1.223529411764706,-0.4705882352941176,-0.188235294117647,1
9734,96.01115998001926,51.29217288751785,-3.92156862745098,-0.2196078431372549,-0.0,0.9803921568627452,-3.92156862745098,-0.9803921568627452,0.8784313725490196,0.4705882352941176,-0.0,1
9735,96.01115998001926,51.29217288751785,7.84313725490196,-0.2274509803921568,-0.0,6.862745098039215,8.823529411764707,-0.9803921568627452,1.8196078431372549,1.3490196078431371,0.1568627450980392,1
9736,96.01115998001926,51.29217288751785,-0.0,-0.2274509803921568,-0.0,-0.0,-2.941176470588235,8.823529411764707,0.5333333333333333,0.2196078431372549,-0.0,1
9737,96.01115998001926,51.29217288751785,1.96078431372549,-0.2352941176470588,-0.0,-6.862745098039215,-3.92156862745098,-5.88235294117647,-1.0980392156862746,-0.4392156862745098,-0.188235294117647,1
9738,96.01115998001926,51.29217288751785,-15.68627450980392,-0.2274509803921568,-0.0,-0.0,-0.9803921568627452,-6.862745098039215,-0.0627450980392156,0.0941176470588235,-0.0627450980392156,1
9739,96.01115998001926,51.29217288751785,7.84313725490196,-0.2196078431372549,-0.0,-3.92156862745098,-7.84313725490196,2.941176470588235,1.4431372549019608,1.035294117647059,0.0627450980392156,1
9740,96.01115998001926,51.29217288751785,0.9803921568627452,-0.2274509803921568,-0.0,9.803921568627452,7.84313725490196,7.84313725490196,1.5372549019607844,1.5058823529411764,0.188235294117647,1
9741,96.01115998001926,51.29217288751785,-2.941176470588235,-0.2274509803921568,-0.0,-0.9803921568627452,3.92156862745098,-15.68627450980392,-0.0313725490196078,-0.188235294117647,-0.0313725490196078,1
9742,96.01115998001926,51.29217288751785,5.88235294117647,-0.2196078431372549,-0.0,-2.941176470588235,-4.901960784313726,11.76470588235294,-1.2549019607843137,-0.6901960784313725,-0.2509803921568627,1
9743,96.01115998001926,51.29217288751785,-11.76470588235294,-0.2274509803921568,-0.0,-2.941176470588235,-5.88235294117647,-10.784313725490197,-0.1568627450980392,-0.0,-0.1254901960784313,1
9744,96.01115998001926,51.29217288751785,1.96078431372549,-0.2274509803921568,-0.0,2.941176470588235,2.941176470588235,-0.0,2.0392156862745097,1.4745098039215687,0.1254901960784313,1
9745,96.01115998001926,51.29217288751785,1.96078431372549,-0.2352941176470588,-0.0,2.941176470588235,2.941176470588235,2.941176470588235,1.6941176470588235,1.411764705882353,0.2196078431372549,1
9746,96.01115998001926,51.29217288751785,14.705882352941176,-0.2274509803921568,-0.0,-0.0,1.96078431372549,5.88235294117647,-0.6901960784313725,-0.6274509803921569,-0.1254901960784313,1
9747,96.01115998001926,52.29121283449563,-2.941176470588235,-0.2196078431372549,-0.0,2.941176470588235,-4.901960784313726,-0.0,-1.411764705882353,-0.8156862745098039,-0.2823529411764706,1
9748,96.01115998001926,52.29121283449563,-6.862745098039215,-0.2196078431372549,-0.0,-7.84313725490196,-0.0,-8.823529411764707,-0.1254901960784313,-0.188235294117647,-0.1568627450980392,1
9749,95.012122467379,52.29121283449563,-12.745098039215684,-0.2274509803921568,-0.0,1.96078431372549,-3.92156862745098,-8.823529411764707,1.9137254901960783,1.035294117647059,0.0627450980392156,1
9750,96.01115998001926,52.29121283449563,-0.0,-0.2274509803921568,-0.0,3.92156862745098,4.901960784313726,4.901960784313726,1.9450980392156865,1.6313725490196078,0.2196078431372549,1
9751,95.012122467379,52.29121283449563,17.647058823529413,-0.2431372549019607,-0.0,-4.901960784313726,-5.88235294117647,2.941176470588235,-0.0941176470588235,-0.1568627450980392,-0.0313725490196078,1
9752,96.01115998001926,51.29217288751785,-13.72549019607843,-0.2274509803921568,-0.0,-2.941176470588235,-4.901960784313726,-3.92156862745098,-1.2862745098039217,-0.6901960784313725,-0.2509803921568627,1
9753,96.01115998001926,51.29217288751785,-4.901960784313726,-0.2274509803921568,-0.0,-1.96078431372549,-1.96078431372549,-13.72549019607843,-0.7215686274509804,-0.1568627450980392,-0.1568627450980392,1
9754,96.01115998001926,51.29217288751785,12.745098039215684,-0.2196078431372549,-0.0,2.941176470588235,3.92156862745098,12.745098039215684,1.6,1.1294117647058823,0.0941176470588235,1
9755,96.01115998001926,51.29217288751785,-0.0,-0.2274509803921568,-0.0,-2.941176470588235,-1.96078431372549,-10.784313725490197,1.9137254901960783,1.6627450980392158,0.2509803921568627,1
9756,96.01115998001926,51.29217288751785,2.941176470588235,-0.2352941176470588,-0.0,3.92156862745098,1.96078431372549,8.823529411764707,-0.1568627450980392,-0.0627450980392156,-0.0313725490196078,1
9757,96.01115998001926,51.29217288751785,-6.862745098039215,-0.2117647058823529,-0.0,-5.88235294117647,-5.88235294117647,-0.9803921568627452,-1.3490196078431371,-0.7529411764705882,-0.2509803921568627,1
9758,96.01115998001926,51.29217288751785,-5.88235294117647,-0.2431372549019607,-0.0,1.96078431372549,-2.941176470588235,-3.92156862745098,-0.6901960784313725,-0.2509803921568627,-0.1568627450980392,1
9759,96.01115998001926,51.29217288751785,10.784313725490197,-0.2274509803921568,-0.0,-0.0,2.941176470588235,4.901960784313726,1.7568627450980392,1.0980392156862746,0.1254901960784313,1
9760,96.01115998001926,51.29217288751785,-14.705882352941176,-0.2274509803921568,-0.0,-0.0,-2.941176470588235,-15.68627450980392,1.9764705882352944,1.6,0.2509803921568627,1
9761,96.01115998001926,51.29217288751785,21.56862745098039,-0.2274509803921568,-0.0,5.88235294117647,7.84313725490196,20.588235294117645,-0.2823529411764706,-0.0941176470588235,-0.0627450980392156,1
9762,96.01115998001926,51.29217288751785,-15.68627450980392,-0.2274509803921568,-0.0,-4.901960784313726,-9.803921568627452,-14.705882352941176,-1.411764705882353,-0.6901960784313725,-0.2509803921568627,1
9763,96.01115998001926,51.29217288751785,11.76470588235294,-0.2274509803921568,-0.0,3.92156862745098,9.803921568627452,5.88235294117647,-0.6901960784313725,-0.2823529411764706,-0.188235294117647,1
9764,96.01115998001926,51.29217288751785,-12.745098039215684,-0.2196078431372549,-0.0,3.92156862745098,-0.0,-11.76470588235294,1.6627450980392158,0.7843137254901961,0.0313725490196078,1
9765,96.01115998001926,51.29217288751785,-1.96078431372549,-0.2431372549019607,-0.0,-4.901960784313726,-6.862745098039215,4.901960784313726,2.070588235294118,1.568627450980392,0.188235294117647,1
9766,96.01115998001926,51.29217288751785,10.784313725490197,-0.2274509803921568,-0.0,-2.941176470588235,-0.9803921568627452,-0.0,0.5647058823529412,0.4392156862745098,0.0313725490196078,1
9767,96.01115998001926,51.29217288751785,-0.0,-0.2196078431372549,-0.0,7.84313725490196,1.96078431372549,12.745098039215684,-1.2549019607843137,-0.6274509803921569,-0.188235294117647,1
9768,96.01115998001926,51.29217288751785,-9.803921568627452,-0.2274509803921568,-0.0,-7.84313725490196,-5.88235294117647,-8.823529411764707,-1.2862745098039217,-0.4392156862745098,-0.188235294117647,1
9769,96.01115998001926,51.29217288751785,-1.96078431372549,-0.2196078431372549,-0.0,-0.0,0.9803921568627452,-10.784313725490197,0.6588235294117647,0.2823529411764706,-0.0313725490196078,1
9770,96.01115998001926,51.29217288751785,11.76470588235294,-0.2274509803921568,-0.0,2.941176470588235,5.88235294117647,0.9803921568627452,2.0392156862745097,1.0980392156862746,0.0941176470588235,1
9771,96.01115998001926,51.29217288751785,-8.823529411764707,-0.2117647058823529,-0.0,-1.96078431372549,-9.803921568627452,7.84313725490196,0.9411764705882352,0.2196078431372549,-0.0,1
9772,96.01115998001926,52.29121283449563,-6.862745098039215,-0.2509803921568627,-0.0,-0.0,4.901960784313726,-18.62745098039216,-0.6588235294117647,-0.1568627450980392,-0.1254901960784313,1
9773,96.01115998001926,52.29121283449563,10.784313725490197,-0.2196078431372549,-0.0,-0.9803921568627452,-2.941176470588235,7.84313725490196,0.3137254901960784,0.3764705882352941,-0.0313725490196078,1
9774,96.01115998001926,52.29121283449563,2.941176470588235,-0.2196078431372549,-0.0,0.9803921568627452,-0.9803921568627452,6.862745098039215,1.3490196078431371,1.192156862745098,0.0941176470588235,1
9775,96.01115998001926,51.29217288751785,-11.76470588235294,-0.2274509803921568,-0.0,-0.0,-0.0,-3.92156862745098,1.4745098039215687,1.4745098039215687,0.188235294117647,1
9776,96.01115998001926,51.29217288751785,5.88235294117647,-0.2274509803921568,-0.0,-2.941176470588235,-0.0,-5.88235294117647,-0.0627450980392156,0.2196078431372549,-0.0,1
9777,96.01115998001926,51.29217288751785,6.862745098039215,-0.2196078431372549,-0.0,3.92156862745098,0.9803921568627452,6.862745098039215,-1.4431372549019608,-0.7843137254901961,-0.2196078431372549,1
9778,96.01115998001926,51.29217288751785,-17.647058823529413,-0.2352941176470588,-0.0,-4.901960784313726,-8.823529411764707,-8.823529411764707,-1.1607843137254903,-0.4705882352941176,-0.188235294117647,1
9779,96.01115998001926,51.29217288751785,5.88235294117647,-0.2352941176470588,-0.0,-0.0,-0.0,2.941176470588235,1.1607843137254903,0.5333333333333333,-0.0,1
9780,96.01115998001926,51.29217288751785,6.862745098039215,-0.2274509803921568,-0.0,5.88235294117647,7.84313725490196,0.9803921568627452,2.007843137254902,1.411764705882353,0.1254901960784313,1
9781,96.01115998001926,51.29217288751785,-1.96078431372549,-0.2274509803921568,-0.0,-3.92156862745098,-4.901960784313726,-5.88235294117647,1.1607843137254903,0.6274509803921569,0.0941176470588235,1
9782,96.01115998001926,51.29217288751785,4.901960784313726,-0.2196078431372549,-0.0,4.901960784313726,3.92156862745098,9.803921568627452,-1.0666666666666669,-0.6901960784313725,-0.188235294117647,1
9783,96.01115998001926,51.29217288751785,-4.901960784313726,-0.2274509803921568,-0.0,-0.0,0.9803921568627452,-9.803921568627452,-1.0666666666666669,-0.3137254901960784,-0.188235294117647,1
9784,95.012122467379,51.29217288751785,-1.96078431372549,-0.2274509803921568,-0.0,1.96078431372549,-0.0,-1.96078431372549,1.3176470588235294,0.9411764705882352,0.0627450980392156,1
9785,95.012122467379,51.29217288751785,13.72549019607843,-0.2196078431372549,-0.0,5.88235294117647,3.92156862745098,15.68627450980392,1.8196078431372549,1.6313725490196078,0.2196078431372549,1
9786,95.012122467379,51.29217288751785,-17.647058823529413,-0.2431372549019607,-0.0,-2.941176470588235,-6.862745098039215,-7.84313725490196,-0.0941176470588235,-0.3450980392156862,-0.0627450980392156,1
9787,95.012122467379,51.29217288751785,-5.88235294117647,-0.2274509803921568,-0.0,-7.84313725490196,-12.745098039215684,-1.96078431372549,-1.5372549019607844,-0.6901960784313725,-0.2509803921568627,1
9788,95.012122467379,51.29217288751785,26.47058823529412,-0.2274509803921568,-0.0,8.823529411764707,17.647058823529413,0.9803921568627452,-0.9411764705882352,-0.2196078431372549,-0.1568627450980392,1
9789,95.012122467379,52.29121283449563,-26.47058823529412,-0.2196078431372549,-0.0,-9.803921568627452,-14.705882352941176,-16.666666666666668,1.380392156862745,0.7529411764705882,-0.0,1
9790,95.012122467379,52.29121283449563,-0.0,-0.2274509803921568,-0.0,2.941176470588235,-0.0,4.901960784313726,2.196078431372549,1.6,0.188235294117647,1
9791,95.012122467379,52.29121283449563,12.745098039215684,-0.2274509803921568,-0.0,-2.941176470588235,-2.941176470588235,0.9803921568627452,1.3176470588235294,0.7529411764705882,0.1254901960784313,1
9792,95.012122467379,52.29121283449563,-2.941176470588235,-0.2274509803921568,-0.0,-0.0,3.92156862745098,-0.0,-0.9725490196078432,-0.6588235294117647,-0.1568627450980392,1
9793,95.012122467379,53.29025278147341,-1.96078431372549,-0.2196078431372549,-0.0,-2.941176470588235,-5.88235294117647,-2.941176470588235,-1.4431372549019608,-0.4705882352941176,-0.2196078431372549,1
9794,95.012122467379,53.29025278147341,0.9803921568627452,-0.2352941176470588,-0.0,4.901960784313726,5.88235294117647,3.92156862745098,0.7843137254901961,0.6274509803921569,-0.0,1
9795,95.012122467379,53.29025278147341,0.9803921568627452,-0.2274509803921568,-0.0,-3.92156862745098,-3.92156862745098,-5.88235294117647,1.9450980392156865,1.6627450980392158,0.2196078431372549,1
9796,95.012122467379,53.29025278147341,1.96078431372549,-0.2274509803921568,-0.0,-0.0,-2.941176470588235,4.901960784313726,0.8784313725490196,0.6588235294117647,0.0627450980392156,1
9797,95.012122467379,53.29025278147341,-4.901960784313726,-0.2196078431372549,-0.0,2.941176470588235,2.941176470588235,-5.88235294117647,-1.380392156862745,-0.8156862745098039,-0.2196078431372549,1
9798,95.012122467379,53.29025278147341,5.88235294117647,-0.2274509803921568,-0.0,-0.0,-1.96078431372549,7.84313725490196,-1.411764705882353,-0.5647058823529412,-0.2196078431372549,1
9799,95.012122467379,52.29121283449563,-2.941176470588235,-0.2274509803921568,-0.2431374455979965,0.9803921568627452,-0.9803921568627452,-5.88235294117647,0.9411764705882352,0.5333333333333333,-0.0,1
9800,95.012122467379,52.29121283449563,-0.0,-0.2352941176470588,-0.0,0.9803921568627452,-0.0,-0.9803921568627452,2.164705882352941,1.6941176470588235,0.188235294117647,1
9801,95.012122467379,52.29121283449563,-4.901960784313726,-0.2352941176470588,-0.0,-0.0,1.96078431372549,0.9803921568627452,0.6901960784313725,0.188235294117647,-0.0,1
9802,95.012122467379,52.29121283449563,0.9803921568627452,-0.2196078431372549,-0.0,-2.941176470588235,-3.92156862745098,-2.941176470588235,-1.2549019607843137,-0.8156862745098039,-0.2509803921568627,1
9803,95.012122467379,52.29121283449563,3.92156862745098,-0.2196078431372549,-0.0,2.941176470588235,2.941176470588235,6.862745098039215,-0.8470588235294118,-0.2196078431372549,-0.188235294117647,1
9804,95.012122467379,52.29121283449563,-0.0,-0.2196078431372549,-0.0,1.96078431372549,2.941176470588235,-10.784313725490197,1.3490196078431371,0.7215686274509804,0.0313725490196078,1
9805,96.01115998001926,52.29121283449563,-18.62745098039216,-0.2274509803921568,-0.0,-5.88235294117647,-14.705882352941176,-8.823529411764707,2.1019607843137256,1.6627450980392158,0.188235294117647,1
9806,95.012122467379,51.29217288751785,19.607843137254903,-0.2352941176470588,-0.0,3.92156862745098,4.901960784313726,12.745098039215684,1.3176470588235294,0.8470588235294118,0.1254901960784313,1
9807,95.012122467379,51.29217288751785,-1.96078431372549,-0.2274509803921568,-0.0,-2.941176470588235,2.941176470588235,-6.862745098039215,-0.8784313725490196,-0.8470588235294118,-0.188235294117647,1
9808,95.012122467379,51.29217288751785,0.9803921568627452,-0.2352941176470588,-0.0,4.901960784313726,-0.0,11.76470588235294,-1.2549019607843137,-0.5647058823529412,-0.2509803921568627,1
9809,95.012122467379,51.29217288751785,-3.92156862745098,-0.2274509803921568,-0.0,-3.92156862745098,-5.88235294117647,-12.745098039215684,0.2509803921568627,0.1568627450980392,-0.0941176470588235,1
9810,96.01115998001926,52.29121283449563,-11.76470588235294,-0.2196078431372549,-0.0,0.9803921568627452,-4.901960784313726,-0.0,2.1333333333333333,1.4431372549019608,0.1254901960784313,1
9811,96.01115998001926,52.29121283449563,10.784313725490197,-0.2274509803921568,-0.0,1.96078431372549,6.862745098039215,-0.9803921568627452,1.8196078431372549,1.380392156862745,0.188235294117647,1
9812,96.01115998001926,52.29121283449563,-0.9803921568627452,-0.2274509803921568,-0.0,-3.92156862745098,-2.941176470588235,-1.96078431372549,-0.4705882352941176,-0.3137254901960784,-0.0941176470588235,1
9813,96.01115998001926,52.29121283449563,-3.92156862745098,-0.2196078431372549,-0.0,0.9803921568627452,-1.96078431372549,6.862745098039215,-1.6,-0.7215686274509804,-0.2509803921568627,1
9814,96.01115998001926,52.29121283449563,-6.862745098039215,-0.2274509803921568,-0.0,-2.941176470588235,-3.92156862745098,-10.784313725490197,-0.1254901960784313,0.0627450980392156,-0.0941176470588235,1
9815,96.01115998001926,52.29121283449563,11.76470588235294,-0.2117647058823529,-0.0,4.901960784313726,2.941176470588235,3.92156862745098,1.8823529411764703,1.3490196078431371,0.1254901960784313,1
9816,96.01115998001926,52.29121283449563,-5.88235294117647,-0.2588235294117647,-0.0,-5.88235294117647,-0.0,-5.88235294117647,1.4745098039215687,1.003921568627451,0.1254901960784313,1
9817,96.01115998001926,52.29121283449563,14.705882352941176,-0.2274509803921568,-0.0,4.901960784313726,0.9803921568627452,12.745098039215684,-1.003921568627451,-0.596078431372549,-0.1568627450980392,1
9818,96.01115998001926,52.29121283449563,-7.84313725490196,-0.2196078431372549,-0.0,8.823529411764707,1.96078431372549,6.862745098039215,-1.568627450980392,-0.5333333333333333,-0.2509803921568627,1
9819,96.01115998001926,52.29121283449563,-3.92156862745098,-0.2274509803921568,-0.0,-10.784313725490197,-4.901960784313726,-22.54901960784313,0.3764705882352941,0.4392156862745098,-0.0313725490196078,1
9820,96.01115998001926,52.29121283449563,1.96078431372549,-0.2196078431372549,-0.0,4.901960784313726,-0.0,8.823529411764707,1.9450980392156865,1.6,0.1568627450980392,1
9821,96.01115998001926,52.29121283449563,-7.84313725490196,-0.2274509803921568,-0.0,-5.88235294117647,-2.941176470588235,-11.76470588235294,1.380392156862745,0.9725490196078432,0.1254901960784313,1
9822,96.01115998001926,52.29121283449563,6.862745098039215,-0.2274509803921568,-0.0,1.96078431372549,-0.0,9.803921568627452,-0.9098039215686274,-0.7215686274509804,-0.188235294117647,1
9823,96.01115998001926,52.29121283449563,0.9803921568627452,-0.2196078431372549,-0.0,0.9803921568627452,0.9803921568627452,-1.96078431372549,-1.3176470588235294,-0.596078431372549,-0.2509803921568627,1
9824,96.01115998001926,52.29121283449563,-2.941176470588235,-0.2431372549019607,-0.0,-0.9803921568627452,-1.96078431372549,-5.88235294117647,0.5333333333333333,0.3764705882352941,-0.0313725490196078,1
9825,96.01115998001926,52.29121283449563,-0.9803921568627452,-0.2274509803921568,-0.2431374455979965,0.9803921568627452,1.96078431372549,0.9803921568627452,2.007843137254902,1.7254901960784317,0.188235294117647,1
9826,96.01115998001926,52.29121283449563,9.803921568627452,-0.2274509803921568,-0.0,-0.0,-0.9803921568627452,6.862745098039215,1.380392156862745,1.192156862745098,0.188235294117647,1
9827,96.01115998001926,52.29121283449563,-6.862745098039215,-0.2274509803921568,-0.0,0.9803921568627452,-0.9803921568627452,-4.901960784313726,-1.003921568627451,-0.8156862745098039,-0.188235294117647,1
9828,96.01115998001926,52.29121283449563,11.76470588235294,-0.2196078431372549,-0.0,-0.0,-0.0,2.941176470588235,-1.411764705882353,-0.7843137254901961,-0.2823529411764706,1
9829,96.01115998001926,53.29025278147341,-14.705882352941176,-0.2274509803921568,-0.0,-1.96078431372549,-6.862745098039215,-4.901960784313726,-0.0313725490196078,-0.0627450980392156,-0.1254901960784313,1
9830,96.01115998001926,53.29025278147341,-3.92156862745098,-0.2274509803921568,-0.0,1.96078431372549,0.9803921568627452,2.941176470588235,2.164705882352941,1.2549019607843137,0.1254901960784313,1
9831,96.01115998001926,53.29025278147341,-0.9803921568627452,-0.2274509803921568,-0.0,-5.88235294117647,-5.88235294117647,-10.784313725490197,2.070588235294118,1.380392156862745,0.188235294117647,1
9832,96.01115998001926,53.29025278147341,-1.96078431372549,-0.2274509803921568,-0.0,0.9803921568627452,4.901960784313726,-0.9803921568627452,-0.1254901960784313,-0.2509803921568627,-0.0627450980392156,1
9833,96.01115998001926,53.29025278147341,7.84313725490196,-0.2196078431372549,-0.0,0.9803921568627452,-0.9803921568627452,5.88235294117647,-1.2549019607843137,-0.6588235294117647,-0.2196078431372549,1
9834,96.01115998001926,54.2892927284512,8.823529411764707,-0.2352941176470588,-0.0,0.9803921568627452,0.9803921568627452,9.803921568627452,0.2823529411764706,0.1254901960784313,-0.0941176470588235,1
