subseq_start_index,matrix_profile_value,gt_subseq,pred_label_best,score
1972,3.954410057870601,0,0,3.954410057870601
1973,3.956307678754239,0,0,3.956307678754239
1974,3.9575322873518353,0,0,3.9575322873518353
1975,3.957572528624921,0,0,3.957572528624921
1976,3.957585876409298,0,0,3.957585876409298
1977,3.9629531698834763,0,0,3.9629531698834763
1978,3.9621060159975876,0,0,3.9621060159975876
1979,3.958842665569034,0,0,3.958842665569034
1980,3.9628494259521907,0,0,3.9628494259521907
1981,3.962875651777442,0,0,3.962875651777442
1982,3.962875651777442,0,0,3.962875651777442
1983,3.967823911779091,0,0,3.967823911779091
1984,3.9674106363996113,0,0,3.9674106363996113
1985,3.9642112075280824,0,0,3.9642112075280824
1986,3.9688115860591107,0,0,3.9688115860591107
1987,3.9688758697858884,0,0,3.9688758697858884
1988,3.9688758697858897,0,0,3.9688758697858897
1989,3.9718566708737657,0,0,3.9718566708737657
1990,3.971881658016988,0,0,3.971881658016988
1991,3.970597702099092,0,0,3.970597702099092
1992,3.9745052409683375,0,0,3.9745052409683375
1993,3.9745052409683375,0,0,3.9745052409683375
1994,3.974581216932265,0,0,3.974581216932265
1995,3.9797111969335175,0,0,3.9797111969335175
1996,3.9797231018812846,0,0,3.9797231018812846
1997,3.9782868358836776,0,0,3.9782868358836776
1998,3.982433987308995,0,0,3.982433987308995
1999,3.9768467327683776,0,0,3.9768467327683776
2000,3.97698863060007,0,0,3.97698863060007
2001,3.9752660618492137,0,0,3.9752660618492137
2002,3.9752660618492164,0,0,3.9752660618492164
2003,3.973402894553937,0,0,3.973402894553937
2004,3.973678273009004,0,0,3.973678273009004
2005,3.9691056280659125,0,0,3.9691056280659125
2006,3.9719746284035056,0,0,3.9719746284035056
2007,4.44900619881429,0,0,4.44900619881429
2008,4.44900619881429,0,0,4.44900619881429
2009,4.453137742809053,0,0,4.453137742809053
2010,4.453137742809053,0,0,4.453137742809053
2011,4.453124954695481,0,0,4.453124954695481
2012,4.453124954695481,0,0,4.453124954695481
2013,0.44906604642419284,0,0,0.44906604642419284
2014,1.8720862176007746,0,0,1.8720862176007746
2015,1.8720862176007746,0,0,1.8720862176007746
2016,1.8720862176007718,0,0,1.8720862176007718
2017,1.8720862176007718,0,0,1.8720862176007718
2018,1.2285873542263415,0,0,1.2285873542263415
2019,0.0,0,0,0.0
2020,0.0,0,0,0.0
2021,0.0,0,0,0.0
2022,0.0,0,0,0.0
2023,0.0,0,0,0.0
2024,0.0,0,0,0.0
2025,0.0,0,0,0.0
2026,0.0,0,0,0.0
2027,0.0,0,0,0.0
2028,0.0,0,0,0.0
2029,0.0,0,0,0.0
2030,0.0,0,0,0.0
2031,0.0,0,0,0.0
2032,0.0,0,0,0.0
2033,0.0,0,0,0.0
2034,0.0,0,0,0.0
2035,0.0,0,0,0.0
2036,0.0,0,0,0.0
2037,0.0,0,0,0.0
2038,0.0,0,0,0.0
2039,1.8250120749944285e-07,0,0,1.8250120749944285e-07
2040,1.8250120749944285e-07,0,0,1.8250120749944285e-07
2041,1.8250120749944285e-07,0,0,1.8250120749944285e-07
2042,1.8250120749944285e-07,0,0,1.8250120749944285e-07
2043,1.8250120749944285e-07,0,0,1.8250120749944285e-07
2044,0.0,0,0,0.0
2045,0.0,0,0,0.0
2046,0.0,0,0,0.0
2047,0.0,0,0,0.0
2048,0.0,0,0,0.0
2049,0.0,0,0,0.0
2050,0.0,0,0,0.0
2051,0.0,0,0,0.0
2052,0.0,0,0,0.0
2053,0.0,0,0,0.0
2054,0.0,0,0,0.0
2055,0.0,0,0,0.0
2056,0.0,0,0,0.0
2057,0.0,0,0,0.0
2058,0.0,0,0,0.0
2059,0.0,0,0,0.0
2060,0.0,0,0,0.0
2061,0.0,0,0,0.0
2062,0.0,0,0,0.0
2063,0.0,0,0,0.0
2064,0.5770199134160523,0,0,0.5770199134160523
2065,0.5770199134160523,0,0,0.5770199134160523
2066,0.5770199134160523,0,0,0.5770199134160523
2067,0.5770199134160523,0,0,0.5770199134160523
2068,0.5770199134160523,0,0,0.5770199134160523
2069,1.6354907304219348,0,0,1.6354907304219348
2070,1.6354907304219348,0,0,1.6354907304219348
2071,1.6354907304219348,0,0,1.6354907304219348
2072,1.6354907304219348,0,0,1.6354907304219348
2073,1.6354479426252384,0,0,1.6354479426252384
2074,1.6437131893079573,0,0,1.6437131893079573
2075,1.6437131893079573,0,0,1.6437131893079573
2076,1.6437131893079642,0,0,1.6437131893079642
2077,1.6437131893079642,0,0,1.6437131893079642
2078,1.6437131893079642,0,0,1.6437131893079642
2079,1.661851749643347,0,0,1.661851749643347
2080,1.661851749643347,0,0,1.661851749643347
2081,1.661851749643347,0,0,1.661851749643347
2082,1.661851749643347,0,0,1.661851749643347
2083,1.661851749643347,0,0,1.661851749643347
2084,3.078377328162358,0,0,3.078377328162358
2085,3.078377328162358,0,0,3.078377328162358
2086,3.078377328162358,0,0,3.078377328162358
2087,3.0880501119878923,0,0,3.0880501119878923
2088,3.0880501119878923,0,0,3.0880501119878923
2089,2.9812858890550102,0,0,2.9812858890550102
2090,3.1407555592951777,0,0,3.1407555592951777
2091,3.1407555592951777,0,0,3.1407555592951777
2092,3.1407555592951777,0,0,3.1407555592951777
2093,3.1407555592951777,0,0,3.1407555592951777
2094,3.0165650934740342,0,0,3.0165650934740342
2095,3.1777091959036774,0,0,3.1777091959036774
2096,3.1777091959036774,0,0,3.1777091959036774
2097,3.1777091959036774,0,0,3.1777091959036774
2098,3.1777091959036774,0,0,3.1777091959036774
2099,1.8255445002183763,0,0,1.8255445002183763
2100,1.8255445002183763,0,0,1.8255445002183763
2101,2.180935849875425,0,0,2.180935849875425
2102,2.1809358498754277,0,0,2.1809358498754277
2103,2.4155572801672034,0,0,2.4155572801672034
2104,2.4622144704132265,0,0,2.4622144704132265
2105,2.4622144704132265,0,0,2.4622144704132265
2106,2.4622144704132265,0,0,2.4622144704132265
2107,2.4622144704132265,0,0,2.4622144704132265
2108,2.462214470413231,0,0,2.462214470413231
2109,2.534016680392885,0,0,2.534016680392885
2110,2.534016680392885,0,0,2.534016680392885
2111,2.7510635905069893,0,0,2.7510635905069893
2112,3.0300120608718832,0,0,3.0300120608718832
2113,3.0300120608718832,0,0,3.0300120608718832
2114,2.96108356495735,0,0,2.96108356495735
2115,2.9558031795019586,0,0,2.9558031795019586
2116,2.9569098625004617,0,0,2.9569098625004617
2117,2.9569098625004635,0,0,2.9569098625004635
2118,2.9600133711341767,0,0,2.9600133711341767
2119,5.367663229171906,0,0,5.367663229171906
2120,5.363286676268553,0,0,5.363286676268553
2121,5.364176100970074,0,0,5.364176100970074
2122,5.227272521040521,0,0,5.227272521040521
2123,5.227272521040521,0,0,5.227272521040521
2124,3.57182833397073,0,0,3.57182833397073
2125,3.8560811045160004,0,0,3.8560811045160004
2126,3.8560811045160004,0,0,3.8560811045160004
2127,3.8560811045160004,0,0,3.8560811045160004
2128,4.478521310967349,0,0,4.478521310967349
2129,4.957447753246954,0,0,4.957447753246954
2130,4.3643115258697645,0,0,4.3643115258697645
2131,4.364762709392569,0,0,4.364762709392569
2132,4.364829457335047,0,0,4.364829457335047
2133,4.364016262915458,0,0,4.364016262915458
2134,4.364016262915458,0,0,4.364016262915458
2135,4.364500427357513,0,0,4.364500427357513
2136,4.36450390355037,0,0,4.36450390355037
2137,4.3467228071984785,0,0,4.3467228071984785
2138,4.896416598198996,0,0,4.896416598198996
2139,4.896416598198996,0,0,4.896416598198996
2140,3.933600855483552,0,0,3.933600855483552
2141,3.933600855483552,0,0,3.933600855483552
2142,3.933600855483552,0,0,3.933600855483552
2143,3.933600855483552,0,0,3.933600855483552
2144,3.933600855483552,0,0,3.933600855483552
2145,3.5016160175293836,0,0,3.5016160175293836
2146,3.3062090681190397,0,0,3.3062090681190397
2147,3.3062090681190397,0,0,3.3062090681190397
2148,2.9333567620864627,0,0,2.9333567620864627
2149,2.9333567620864627,0,0,2.9333567620864627
2150,2.9333567620864627,0,0,2.9333567620864627
2151,2.9333567620864627,0,0,2.9333567620864627
2152,2.9333567620864627,0,0,2.9333567620864627
2153,2.330295772822959,0,0,2.330295772822959
2154,2.2576182049286384,0,0,2.2576182049286384
2155,1.9807960246414162,0,0,1.9807960246414162
2156,1.9592603689876258,0,0,1.9592603689876258
2157,1.9592603689876258,0,0,1.9592603689876258
2158,1.9592603689876258,0,0,1.9592603689876258
2159,1.9592603689876258,0,0,1.9592603689876258
2160,1.9592603689876258,0,0,1.9592603689876258
2161,1.1484646092214366,0,0,1.1484646092214366
2162,1.0661420552995275,0,0,1.0661420552995275
2163,1.0661420552995275,0,0,1.0661420552995275
2164,1.0380982916069739,0,0,1.0380982916069739
2165,1.0380982916069739,0,0,1.0380982916069739
2166,1.0380982916069739,0,0,1.0380982916069739
2167,1.0380982916069739,0,0,1.0380982916069739
2168,1.0380982916069739,0,0,1.0380982916069739
2169,1.0380982916069739,0,0,1.0380982916069739
2170,0.9832696222679234,0,0,0.9832696222679234
2171,0.9832696222679234,0,0,0.9832696222679234
2172,0.9655653556653047,0,0,0.9655653556653047
2173,0.9655653556653047,0,0,0.9655653556653047
2174,0.965768106577612,0,0,0.965768106577612
2175,0.965768106577612,0,0,0.965768106577612
2176,0.9657681065776005,0,0,0.9657681065776005
2177,0.9657681065776005,0,0,0.9657681065776005
2178,0.9060126287096316,0,0,0.9060126287096316
2179,0.9060126287096316,0,0,0.9060126287096316
2180,0.8962218285370308,0,0,0.8962218285370308
2181,0.8962218285370308,0,0,0.8962218285370308
2182,0.8962218285370308,0,0,0.8962218285370308
2183,0.8962218285370308,0,0,0.8962218285370308
2184,0.8962218285370308,0,0,0.8962218285370308
2185,0.8962218285370308,0,0,0.8962218285370308
2186,0.9342167792334545,0,0,0.9342167792334545
2187,0.9342167792334545,0,0,0.9342167792334545
2188,0.689451104668439,0,0,0.689451104668439
2189,0.689451104668439,0,0,0.689451104668439
2190,0.689451104668439,0,0,0.689451104668439
2191,0.689451104668439,0,0,0.689451104668439
2192,0.689451104668439,0,0,0.689451104668439
2193,0.689451104668439,0,0,0.689451104668439
2194,0.6572477099350137,0,0,0.6572477099350137
2195,0.6572477099350137,0,0,0.6572477099350137
2196,0.6719148564598032,0,0,0.6719148564598032
2197,0.6719148564598032,0,0,0.6719148564598032
2198,0.6719148564598032,0,0,0.6719148564598032
2199,0.6719148564598032,0,0,0.6719148564598032
2200,0.6719148564598032,0,0,0.6719148564598032
2201,0.6719148564598032,0,0,0.6719148564598032
2202,0.6420479459444854,0,0,0.6420479459444854
2203,0.6420479459444854,0,0,0.6420479459444854
2204,0.0,0,0,0.0
2205,0.0,0,0,0.0
2206,0.0,0,0,0.0
2207,0.0,0,0,0.0
2208,0.0,0,0,0.0
2209,0.0,0,0,0.0
2210,0.0,0,0,0.0
2211,0.0,0,0,0.0
2212,0.0,0,0,0.0
2213,0.0,0,0,0.0
2214,0.0,0,0,0.0
2215,0.0,0,0,0.0
2216,0.0,0,0,0.0
2217,0.0,0,0,0.0
2218,0.0,0,0,0.0
2219,0.0,0,0,0.0
2220,0.0,0,0,0.0
2221,0.0,0,0,0.0
2222,0.0,0,0,0.0
2223,0.0,0,0,0.0
2224,0.0,0,0,0.0
2225,0.0,0,0,0.0
2226,0.0,0,0,0.0
2227,0.0,0,0,0.0
2228,0.0,0,0,0.0
2229,0.0,0,0,0.0
2230,0.0,0,0,0.0
2231,0.0,0,0,0.0
2232,0.0,0,0,0.0
2233,0.0,0,0,0.0
2234,0.0,0,0,0.0
2235,0.0,0,0,0.0
2236,0.0,0,0,0.0
2237,0.0,0,0,0.0
2238,0.0,0,0,0.0
2239,0.0,0,0,0.0
2240,0.0,0,0,0.0
2241,0.0,0,0,0.0
2242,0.7275372024092518,0,0,0.7275372024092518
2243,0.727537202409267,0,0,0.727537202409267
2244,0.7783300477231656,0,0,0.7783300477231656
2245,0.7783300477231656,0,0,0.7783300477231656
2246,0.7783300477231869,0,0,0.7783300477231869
2247,0.7783300477231869,0,0,0.7783300477231869
2248,0.7783300477231869,0,0,0.7783300477231869
2249,0.778330047723194,0,0,0.778330047723194
2250,1.0254530379163447,0,0,1.0254530379163447
2251,1.0254530379163447,0,0,1.0254530379163447
2252,0.5188800482731544,0,0,0.5188800482731544
2253,0.5188800482731544,0,0,0.5188800482731544
2254,0.5188800482731544,0,0,0.5188800482731544
2255,0.5188800482731544,0,0,0.5188800482731544
2256,0.5188800482731544,0,0,0.5188800482731544
2257,0.5188800482731544,0,0,0.5188800482731544
2258,1.0254530379163447,0,0,1.0254530379163447
2259,1.0254530379163447,0,0,1.0254530379163447
2260,1.0531341782158758,0,0,1.0531341782158758
2261,1.0531341782158758,0,0,1.0531341782158758
2262,1.0531341782158758,0,0,1.0531341782158758
2263,1.0531341782158758,0,0,1.0531341782158758
2264,1.0531341782158758,0,0,1.0531341782158758
2265,1.0531341782158758,0,0,1.0531341782158758
2266,1.085067566172845,0,0,1.085067566172845
2267,1.085067566172845,0,0,1.085067566172845
2268,1.040729200068101,0,0,1.040729200068101
2269,1.040729200068101,0,0,1.040729200068101
2270,1.040729200068101,0,0,1.040729200068101
2271,1.040729200068101,0,0,1.040729200068101
2272,1.040729200068101,0,0,1.040729200068101
2273,1.040729200068101,0,0,1.040729200068101
2274,1.0850675661728553,0,0,1.0850675661728553
2275,1.0850675661728553,0,0,1.0850675661728553
2276,1.0315623078305474,0,0,1.0315623078305474
2277,1.0315623078305474,0,0,1.0315623078305474
2278,1.0316241274197628,0,0,1.0316241274197628
2279,1.0316241274197628,0,0,1.0316241274197628
2280,1.0316241274197628,0,0,1.0316241274197628
2281,1.0316241274197628,0,0,1.0316241274197628
2282,1.0518610900905137,0,0,1.0518610900905137
2283,1.0518610900905137,0,0,1.0518610900905137
2284,1.1447916711026536,0,0,1.1447916711026536
2285,1.1447916711026536,0,0,1.1447916711026536
2286,1.1447916711026438,0,0,1.1447916711026438
2287,1.1447916711026438,0,0,1.1447916711026438
2288,1.1447916711026438,0,0,1.1447916711026438
2289,1.1447916711026438,0,0,1.1447916711026438
2290,1.1188049626799108,0,0,1.1188049626799108
2291,1.1188049626799108,0,0,1.1188049626799108
2292,0.720423481961676,0,0,0.720423481961676
2293,0.720423481961676,0,0,0.720423481961676
2294,0.720423481961676,0,0,0.720423481961676
2295,0.720423481961676,0,0,0.720423481961676
2296,0.720423481961676,0,0,0.720423481961676
2297,0.720423481961676,0,0,0.720423481961676
2298,0.7090279369841825,0,0,0.7090279369841825
2299,0.7090279369841825,0,0,0.7090279369841825
2300,0.0,0,0,0.0
2301,0.0,0,0,0.0
2302,0.0,0,0,0.0
2303,0.0,0,0,0.0
2304,0.0,0,0,0.0
2305,0.0,0,0,0.0
2306,0.0,0,0,0.0
2307,0.0,0,0,0.0
2308,0.0,0,0,0.0
2309,0.0,0,0,0.0
2310,0.0,0,0,0.0
2311,0.0,0,0,0.0
2312,0.0,0,0,0.0
2313,0.0,0,0,0.0
2314,0.0,0,0,0.0
2315,0.0,0,0,0.0
2316,0.0,0,0,0.0
2317,0.0,0,0,0.0
2318,0.0,0,0,0.0
2319,0.0,0,0,0.0
2320,0.0,0,0,0.0
2321,0.0,0,0,0.0
2322,0.0,0,0,0.0
2323,0.0,0,0,0.0
2324,0.0,0,0,0.0
2325,0.0,0,0,0.0
2326,0.0,0,0,0.0
2327,0.0,0,0,0.0
2328,0.0,0,0,0.0
2329,0.0,0,0,0.0
2330,0.0,0,0,0.0
2331,0.0,0,0,0.0
2332,0.0,0,0,0.0
2333,0.0,0,0,0.0
2334,0.0,0,0,0.0
2335,0.0,0,0,0.0
2336,0.0,0,0,0.0
2337,0.0,0,0,0.0
2338,0.0,0,0,0.0
2339,0.0,0,0,0.0
2340,0.0,0,0,0.0
2341,0.0,0,0,0.0
2342,0.0,0,0,0.0
2343,0.0,0,0,0.0
2344,0.0,0,0,0.0
2345,0.0,0,0,0.0
2346,0.0,0,0,0.0
2347,0.0,0,0,0.0
2348,0.0,0,0,0.0
2349,0.0,0,0,0.0
2350,0.0,0,0,0.0
2351,0.0,0,0,0.0
2352,0.0,0,0,0.0
2353,0.0,0,0,0.0
2354,0.0,0,0,0.0
2355,0.0,0,0,0.0
2356,0.0,0,0,0.0
2357,0.0,0,0,0.0
2358,0.0,0,0,0.0
2359,0.0,0,0,0.0
2360,0.0,0,0,0.0
2361,0.0,0,0,0.0
2362,0.0,0,0,0.0
2363,0.0,0,0,0.0
2364,0.0,0,0,0.0
2365,0.0,0,0,0.0
2366,0.0,0,0,0.0
2367,0.0,0,0,0.0
2368,0.0,0,0,0.0
2369,0.0,0,0,0.0
2370,0.0,0,0,0.0
2371,0.0,0,0,0.0
2372,0.0,0,0,0.0
2373,0.0,0,0,0.0
2374,0.0,0,0,0.0
2375,0.0,0,0,0.0
2376,0.0,0,0,0.0
2377,0.0,0,0,0.0
2378,0.0,0,0,0.0
2379,0.0,0,0,0.0
2380,0.0,0,0,0.0
2381,0.0,0,0,0.0
2382,0.0,0,0,0.0
2383,0.0,0,0,0.0
2384,0.0,0,0,0.0
2385,0.0,0,0,0.0
2386,0.0,0,0,0.0
2387,0.0,0,0,0.0
2388,0.0,0,0,0.0
2389,0.0,0,0,0.0
2390,0.0,0,0,0.0
2391,0.0,0,0,0.0
2392,0.0,0,0,0.0
2393,0.0,0,0,0.0
2394,0.0,0,0,0.0
2395,0.0,0,0,0.0
2396,0.0,0,0,0.0
2397,0.0,0,0,0.0
2398,0.0,0,0,0.0
2399,0.0,0,0,0.0
2400,0.0,0,0,0.0
2401,0.0,0,0,0.0
2402,0.0,0,0,0.0
2403,0.0,0,0,0.0
2404,0.0,0,0,0.0
2405,0.0,0,0,0.0
2406,0.0,0,0,0.0
2407,0.0,0,0,0.0
2408,0.0,0,0,0.0
2409,0.0,0,0,0.0
2410,0.0,0,0,0.0
2411,0.0,0,0,0.0
2412,0.0,0,0,0.0
2413,0.0,0,0,0.0
2414,0.0,0,0,0.0
2415,0.0,0,0,0.0
2416,0.0,0,0,0.0
2417,0.0,0,0,0.0
2418,0.0,0,0,0.0
2419,0.0,0,0,0.0
2420,0.0,0,0,0.0
2421,0.0,0,0,0.0
2422,0.0,0,0,0.0
2423,0.0,0,0,0.0
2424,0.0,0,0,0.0
2425,0.0,0,0,0.0
2426,0.0,0,0,0.0
2427,0.0,0,0,0.0
2428,0.0,0,0,0.0
2429,0.0,0,0,0.0
2430,0.0,0,0,0.0
2431,0.0,0,0,0.0
2432,0.0,0,0,0.0
2433,0.0,0,0,0.0
2434,2.1073424255447017e-07,0,0,2.1073424255447017e-07
2435,2.580956827951785e-07,0,0,2.580956827951785e-07
2436,2.1073424255447017e-07,0,0,2.1073424255447017e-07
2437,2.1073424255447017e-07,0,0,2.1073424255447017e-07
2438,2.1073424255447017e-07,0,0,2.1073424255447017e-07
2439,2.1073424255447017e-07,0,0,2.1073424255447017e-07
2440,2.1073424255447017e-07,0,0,2.1073424255447017e-07
2441,2.7877519926234645e-07,0,0,2.7877519926234645e-07
2442,0.7303589713525471,0,0,0.7303589713525471
2443,0.7303589713525471,0,0,0.7303589713525471
2444,0.7808757380674464,0,0,0.7808757380674464
2445,0.9514747746695449,0,0,0.9514747746695449
2446,0.9514747746695449,0,0,0.9514747746695449
2447,0.9514747746695449,0,0,0.9514747746695449
2448,0.9514747746695449,0,0,0.9514747746695449
2449,0.9514747746695449,0,0,0.9514747746695449
2450,1.132445656049358,0,0,1.132445656049358
2451,1.132445656049358,0,0,1.132445656049358
2452,1.235640407453942,0,0,1.235640407453942
2453,1.235640407453942,0,0,1.235640407453942
2454,1.235640407453942,0,0,1.235640407453942
2455,1.235640407453942,0,0,1.235640407453942
2456,1.235640407453942,0,0,1.235640407453942
2457,1.235640407453942,0,0,1.235640407453942
2458,1.1324456560493483,0,0,1.1324456560493483
2459,1.1324456560493483,0,0,1.1324456560493483
2460,1.235640407453933,0,0,1.235640407453933
2461,1.235640407453933,0,0,1.235640407453933
2462,1.235640407453933,0,0,1.235640407453933
2463,1.235640407453933,0,0,1.235640407453933
2464,1.235640407453933,0,0,1.235640407453933
2465,1.235640407453933,0,0,1.235640407453933
2466,2.2784289308666863,0,0,2.2784289308666863
2467,2.2783686995746852,0,0,2.2783686995746852
2468,1.853145156396372,0,0,1.853145156396372
2469,1.853145156396372,0,0,1.853145156396372
2470,1.853145156396372,0,0,1.853145156396372
2471,1.853145156396372,0,0,1.853145156396372
2472,1.853145156396372,0,0,1.853145156396372
2473,1.853145156396372,0,0,1.853145156396372
2474,1.7757193763953745,0,0,1.7757193763953745
2475,1.7757193763953745,0,0,1.7757193763953745
2476,1.7585636553671238,0,0,1.7585636553671238
2477,1.7585636553671238,0,0,1.7585636553671238
2478,1.7585665094572314,0,0,1.7585665094572314
2479,1.7585665094572314,0,0,1.7585665094572314
2480,1.7585665094572376,0,0,1.7585665094572376
2481,1.7585665094572376,0,0,1.7585665094572376
2482,2.245846361094527,0,0,2.245846361094527
2483,2.245846361094527,0,0,2.245846361094527
2484,2.0715708735333536,0,0,2.0715708735333536
2485,2.0715708735333536,0,0,2.0715708735333536
2486,2.0715708735333536,0,0,2.0715708735333536
2487,2.0715708735333536,0,0,2.0715708735333536
2488,2.0715708735333536,0,0,2.0715708735333536
2489,2.0715708735333536,0,0,2.0715708735333536
2490,2.263830568955934,0,0,2.263830568955934
2491,2.160714561975024,0,0,2.160714561975024
2492,1.2356404074544272,0,0,1.2356404074544272
2493,1.2356404074544272,0,0,1.2356404074544272
2494,1.2356404074544272,0,0,1.2356404074544272
2495,1.2356404074544272,0,0,1.2356404074544272
2496,1.2356404074544272,0,0,1.2356404074544272
2497,1.2356404074544272,0,0,1.2356404074544272
2498,1.1324456560497895,0,0,1.1324456560497895
2499,1.1324456560497895,0,0,1.1324456560497895
2500,1.2356404074544183,0,0,1.2356404074544183
2501,1.2356404074544183,0,0,1.2356404074544183
2502,1.2356404074544183,0,0,1.2356404074544183
2503,1.2356404074544183,0,0,1.2356404074544183
2504,1.2356404074544183,0,0,1.2356404074544183
2505,1.2356404074544183,0,0,1.2356404074544183
2506,1.1324456560497798,0,0,1.1324456560497798
2507,1.1324456560497798,0,0,1.1324456560497798
2508,0.7808757380667781,0,0,0.7808757380667781
2509,0.7808757380667781,0,0,0.7808757380667781
2510,0.7808757380667781,0,0,0.7808757380667781
2511,0.7808757380667781,0,0,0.7808757380667781
2512,0.7808757380667781,0,0,0.7808757380667781
2513,0.7808757380667781,0,0,0.7808757380667781
2514,0.7303589713519543,0,0,0.7303589713519543
2515,0.7303589713519543,0,0,0.7303589713519543
2516,0.689451104668439,0,0,0.689451104668439
2517,0.689451104668439,0,0,0.689451104668439
2518,0.689451104668439,0,0,0.689451104668439
2519,0.689451104668439,0,0,0.689451104668439
2520,0.689451104668439,0,0,0.689451104668439
2521,0.689451104668439,0,0,0.689451104668439
2522,0.6572477099350137,0,0,0.6572477099350137
2523,0.6572477099350137,0,0,0.6572477099350137
2524,0.0,0,0,0.0
2525,0.0,0,0,0.0
2526,0.0,0,0,0.0
2527,0.0,0,0,0.0
2528,0.0,0,0,0.0
2529,0.0,0,0,0.0
2530,0.0,0,0,0.0
2531,0.0,0,0,0.0
2532,0.0,0,0,0.0
2533,0.0,0,0,0.0
2534,0.0,0,0,0.0
2535,0.0,0,0,0.0
2536,0.0,0,0,0.0
2537,0.0,0,0,0.0
2538,1.4745844156147376,0,0,1.4745844156147376
2539,1.4745844156147376,0,0,1.4745844156147376
2540,1.4233799457857572,0,0,1.4233799457857572
2541,1.4233799457857572,0,0,1.4233799457857572
2542,2.2893427324781532,0,0,2.2893427324781532
2543,2.2893427324781532,0,0,2.2893427324781532
2544,2.2893427324781603,0,0,2.2893427324781603
2545,2.2893427324781603,0,0,2.2893427324781603
2546,2.66369810198628,0,0,2.66369810198628
2547,2.66369810198628,0,0,2.66369810198628
2548,2.6396990782994254,0,0,2.6396990782994254
2549,2.6396990782994254,0,0,2.6396990782994254
2550,2.6396990782994254,0,0,2.6396990782994254
2551,2.6396990782994254,0,0,2.6396990782994254
2552,2.6396990782994254,0,0,2.6396990782994254
2553,2.6396990782994254,0,0,2.6396990782994254
2554,2.8707017349689536,0,0,2.8707017349689536
2555,2.8707017349689536,0,0,2.8707017349689536
2556,2.8557151727300187,0,0,2.8557151727300187
2557,2.8557151727300187,0,0,2.8557151727300187
2558,2.8557151727300187,0,0,2.8557151727300187
2559,2.8557151727300227,0,0,2.8557151727300227
2560,2.8557151727300267,0,0,2.8557151727300267
2561,2.8557151727300267,0,0,2.8557151727300267
2562,2.7968624494211185,0,0,2.7968624494211185
2563,2.7968624494211185,0,0,2.7968624494211185
2564,2.6734337960251753,0,0,2.6734337960251753
2565,2.6734337960251753,0,0,2.6734337960251753
2566,2.6734337960251753,0,0,2.6734337960251753
2567,2.6734337960251793,0,0,2.6734337960251793
2568,2.6734337960251815,0,0,2.6734337960251815
2569,2.6734337960251815,0,0,2.6734337960251815
2570,2.605446929425723,0,0,2.605446929425723
2571,2.605446929425723,0,0,2.605446929425723
2572,2.0792873126544382,0,0,2.0792873126544382
2573,1.8221167265546543,0,0,1.8221167265546543
2574,1.8221167265546543,0,0,1.8221167265546543
2575,1.8221167265546543,0,0,1.8221167265546543
2576,1.8221167265546543,0,0,1.8221167265546543
2577,1.8221167265546543,0,0,1.8221167265546543
2578,2.653762277290246,0,0,2.653762277290246
2579,2.6540428571928745,0,0,2.6540428571928745
2580,2.2893427324781923,0,0,2.2893427324781923
2581,2.2893427324781923,0,0,2.2893427324781923
2582,2.2893427324781923,0,0,2.2893427324781923
2583,2.2893427324781923,0,0,2.2893427324781923
2584,2.2893427324781923,0,0,2.2893427324781923
2585,2.2893427324781923,0,0,2.2893427324781923
2586,2.5193143084668876,0,0,2.5193143084668876
2587,2.5193143084668876,0,0,2.5193143084668876
2588,0.0,0,0,0.0
2589,0.0,0,0,0.0
2590,0.0,0,0,0.0
2591,0.0,0,0,0.0
2592,0.0,0,0,0.0
2593,0.0,0,0,0.0
2594,0.7303589713525471,0,0,0.7303589713525471
2595,0.7303589713525471,0,0,0.7303589713525471
2596,0.7808757380674464,0,0,0.7808757380674464
2597,1.8051268658104425,0,0,1.8051268658104425
2598,1.8051268658104425,0,0,1.8051268658104425
2599,2.38926615533593,0,0,2.38926615533593
2600,2.38926615533593,0,0,2.38926615533593
2601,2.8252503646449214,0,0,2.8252503646449214
2602,3.274171257519234,0,0,3.274171257519234
2603,4.022514448635633,0,0,4.022514448635633
2604,4.525064529360345,0,0,4.525064529360345
2605,4.310052459794968,0,0,4.310052459794968
2606,4.310052459794968,0,0,4.310052459794968
2607,4.310052459794967,0,0,4.310052459794967
2608,4.564697221779965,0,0,4.564697221779965
2609,4.564697221779965,0,0,4.564697221779965
2610,4.72058280221919,0,0,4.72058280221919
2611,4.720582802219191,0,0,4.720582802219191
2612,4.957447753246954,0,0,4.957447753246954
2613,5.613956446236724,0,1,5.613956446236724
2614,5.613956446236724,0,1,5.613956446236724
2615,5.758288030076496,0,1,5.758288030076496
2616,5.758288030076496,0,1,5.758288030076496
2617,6.093388035765572,0,1,6.093388035765572
2618,6.093388035765572,0,1,6.093388035765572
2619,6.09302788786212,0,1,6.09302788786212
2620,6.036517329183735,0,1,6.036517329183735
2621,6.142675984221282,0,1,6.142675984221282
2622,6.100024164340985,0,1,6.100024164340985
2623,6.0046707410543725,0,1,6.0046707410543725
2624,5.968804297873756,0,1,5.968804297873756
2625,6.057211357068883,0,1,6.057211357068883
2626,5.476431646269541,0,0,5.476431646269541
2627,5.476431646269541,0,0,5.476431646269541
2628,4.85078958711046,0,0,4.85078958711046
2629,4.85078958711046,0,0,4.85078958711046
2630,4.790556254808428,0,0,4.790556254808428
2631,4.789756973487489,0,0,4.789756973487489
