sequence_start_index,reconstruction_error,is_anomaly
3349,0.057520808665463885,0
3350,0.06517930838090381,0
3351,0.0698138924966636,0
3352,0.05348141927958363,0
3353,0.03167254289179132,0
3354,0.024649141372821076,0
3355,0.022839370869652906,0
3356,0.02011080310471223,0
3357,0.01707601683212042,0
3358,0.018431951935834575,0
3359,0.015437289828395864,0
3360,0.019364796315164322,0
3361,0.020815980298477463,0
3362,0.06609336633871962,0
3363,0.0902479409315961,0
3364,0.12078309399652971,0
3365,0.07523895698633856,0
3366,0.13774484341291102,0
3367,0.109256481742203,0
3368,0.112316279338215,0
3369,0.11633533852660813,0
3370,0.12001848197318495,0
3371,0.12625155277556516,0
3372,0.13153469128921602,0
3373,0.1353953028235399,0
3374,0.13739802474816704,0
3375,0.13915536291616248,0
3376,0.13944694006177566,0
3377,0.13943315008148385,0
3378,0.14313490185575514,0
3379,0.1458685036062129,0
3380,0.14774840419184082,0
3381,0.14398361892505523,0
3382,0.08517077430178024,0
3383,0.039232546021072484,0
3384,0.043048562603636556,0
3385,0.015416498127708109,0
3386,0.015715358101886578,0
3387,0.015869355156573926,0
3388,0.015876702836400705,0
3389,0.016305960442145627,0
3390,0.016560358301543898,0
3391,0.01724666121753942,0
3392,0.018256865572758938,0
3393,0.018272651360871823,0
3394,0.01760806506772054,0
3395,0.01740290649114428,0
3396,0.023529413082926453,0
3397,0.023091390474782196,0
3398,0.018412784561333172,0
3399,0.01753675578479293,0
3400,0.016680232558837233,0
3401,0.016628969905822973,0
3402,0.014527635045941054,0
3403,0.014266010300995655,0
3404,0.0076551563926685025,0
3405,0.008153815369948103,0
3406,0.009355672941373539,0
3407,0.008747671353398542,0
3408,0.011288305472432621,0
3409,0.019695378991328318,0
3410,0.019830320747527854,0
3411,0.02426501728839584,0
3412,0.025407500636809393,0
3413,0.0238500808227811,0
3414,0.020991640378735195,0
3415,0.01501834479457903,0
3416,0.010054666928717985,0
3417,0.009483033949822809,0
3418,0.008766360065068425,0
3419,0.009698060447828814,0
3420,0.008916933904210025,0
3421,0.011436208266994605,0
3422,0.00994774042368199,0
3423,0.010379851000814636,0
3424,0.01120027311749799,0
3425,0.011872752696005937,0
3426,0.01326887187837627,0
3427,0.015357702191425673,0
3428,0.02373327548428634,0
3429,0.019215479959702405,0
3430,0.008963641232466114,0
3431,0.006841248106669286,0
3432,0.004868295830923804,0
3433,0.0044795976005975935,0
3434,0.005937765404416215,0
3435,0.008317022550672574,0
3436,0.028132527236547543,0
3437,0.022571060723117584,0
3438,0.02598695235285396,0
3439,0.020744131002285986,0
3440,0.03318541187696143,0
3441,0.025457253395031604,0
3442,0.025414041861840098,0
3443,0.025203332772687558,0
3444,0.02286380404250026,0
3445,0.021022283254298016,0
3446,0.016835006465320317,0
3447,0.010325727680473976,0
3448,0.008890637041808055,0
3449,0.007827735497563762,0
3450,0.01487503925882169,0
3451,0.013970510019720921,0
3452,0.014435231477486715,0
3453,0.014103615835783453,0
3454,0.013995689485579105,0
3455,0.014713258469814531,0
3456,0.013621057016478455,0
3457,0.012810747079737325,0
3458,0.019462295605759593,0
3459,0.009440283495040294,0
3460,0.009539561957650404,0
3461,0.00921302062741947,0
3462,0.008988070346669192,0
3463,0.008878634569446141,0
3464,0.012788419715598829,0
3465,0.01262982634784554,0
3466,0.012658147818115617,0
3467,0.012826559473734794,0
3468,0.013331615396524412,0
3469,0.013850113842044922,0
3470,0.010434586434347812,0
3471,0.011987800100134009,0
3472,0.013374966652232884,0
3473,0.014286463310166433,0
3474,0.015046141819967251,0
3475,0.019444553863878753,0
3476,0.027475971903501574,0
3477,0.029906876550518047,0
3478,0.031925549856870766,0
3479,0.03377231200507332,0
3480,0.035957887528165075,0
3481,0.03810881216245507,0
3482,0.03974364013286788,0
3483,0.04125498924306224,0
3484,0.03878686250774545,0
3485,0.04035172129614209,0
3486,0.04108305701424146,0
3487,0.04137414026361004,0
3488,0.04030850905174208,0
3489,0.04273048858178065,0
3490,0.038285973415104216,0
3491,0.0331420090704304,0
3492,0.029149641996126983,0
3493,0.021324057627751736,0
3494,0.013688018733079182,0
3495,0.013654161757578812,0
3496,0.008576777819502224,0
3497,0.008337510921262843,0
3498,0.008144964733598489,0
3499,0.008001947999279248,0
3500,0.008099396441811183,0
3501,0.008093467586635242,0
3502,0.008203382023278628,0
3503,0.008071865999668956,0
3504,0.007955023078956578,0
3505,0.010859669976318796,0
3506,0.010784372929550114,0
3507,0.010721774715285366,0
3508,0.035569297241863626,0
3509,0.06032848019831183,0
3510,0.06496337494618676,0
3511,0.0706076447757755,0
3512,0.07022625292248925,0
3513,0.07052632106361717,0
3514,0.07092305824912719,0
3515,0.0730296715416045,0
3516,0.07490314393906383,0
3517,0.0763777245755657,0
3518,0.07720249705999913,0
3519,0.07823486336463167,0
3520,0.07838859678757996,0
3521,0.07818728873743538,0
3522,0.07909958586027524,0
3523,0.08028329448456747,0
3524,0.08394741260933918,0
3525,0.0808217198038734,0
3526,0.08110331288495289,0
3527,0.0806937053187573,0
3528,0.04689731617196541,0
3529,0.013434231898508772,0
3530,0.013404952756287647,0
3531,0.009910587885777044,0
3532,0.009764453119133753,0
3533,0.00972138533202695,0
3534,0.009645170317160773,0
3535,0.009598664174525083,0
3536,0.009408972315138252,0
3537,0.009410185916826672,0
3538,0.012316915824267477,0
3539,0.012127985305364958,0
3540,0.012074033340509532,0
3541,0.012433736712453004,0
3542,0.012920490699048378,0
3543,0.013177230872908136,0
3544,0.010875756568019299,0
3545,0.012297564798875133,0
3546,0.013407422661181376,0
3547,0.011486505602669918,0
3548,0.011904366196264332,0
3549,0.011683763226950727,0
3550,0.011868673979723469,0
3551,0.01693703219178238,0
3552,0.0202707859527262,0
3553,0.02388770770125185,0
3554,0.026002842250743174,0
3555,0.027767555966119344,0
3556,0.10201453531462452,0
3557,0.16927739520778118,0
3558,0.22500343509069606,0
3559,0.27629406795758593,0
3560,0.3178760610718732,0
3561,0.3507889759720601,0
3562,0.37611871781543216,0
3563,0.3973241107400539,0
3564,0.40711793782776085,0
3565,0.4070583490796144,0
3566,0.3998947220932986,0
3567,0.3856897770979945,0
3568,0.36155602196677894,0
3569,0.3310997075932867,0
3570,0.28882060601971615,0
3571,0.24568019851305212,0
3572,0.19581954659478804,0
3573,0.14173906343108006,0
3574,0.08229820176710646,0
3575,0.006079412031537271,0
3576,0.006175571373441614,0
3577,0.00625160709425992,0
3578,0.006445903354482451,0
3579,0.007059084053842618,0
3580,0.006745738398355512,0
3581,0.006880781150772984,0
3582,0.006246208702775513,0
3583,0.008367364395596032,0
3584,0.007072603823391267,0
3585,0.006212764896498047,0
3586,0.005648332474708693,0
3587,0.005876719380394419,0
3588,0.006076443908099363,0
3589,0.006334645850915782,0
3590,0.0065805124331901775,0
3591,0.00868586604553825,0
3592,0.0083725878915621,0
3593,0.007445125628280369,0
3594,0.006440262709553243,0
3595,0.006394294420103178,0
3596,0.006831497755836108,0
3597,0.011876721478788627,0
3598,0.02094575514825822,0
3599,0.022666394478692245,0
3600,0.020976492431900712,0
3601,0.02090034099006534,0
3602,0.01864561343571638,0
3603,0.02063184366641767,0
3604,0.02298272609503314,0
3605,0.0251437415318763,0
3606,0.02867011922208787,0
3607,0.031161048036418067,0
3608,0.030917689169851555,0
3609,0.030632070718076908,0
3610,0.03081395678914075,0
3611,0.027293760992115196,0
3612,0.027909302818200577,0
3613,0.028881376761158633,0
3614,0.028728030916694368,0
3615,0.03065991924549718,0
3616,0.0858039914376579,0
3617,0.036989940589184214,0
3618,0.03192869589965594,0
3619,0.031262045235996794,0
3620,0.04394236274103129,0
3621,0.04864066679766326,0
3622,0.05716027170590798,0
3623,0.07096756496155986,0
3624,0.0738870558679732,0
3625,0.08115430923527747,0
3626,0.07678613342350576,0
3627,0.06564674930133689,0
3628,0.05791430681239822,0
3629,0.05408209637880549,0
3630,0.057434955923614084,0
3631,0.06918398804013012,0
3632,0.08158957396174363,0
3633,0.08891437907730448,0
3634,0.08836147163473809,0
3635,0.00823118111777796,0
3636,0.007800801681241998,0
3637,0.007692960302241661,0
3638,0.030140594959825927,0
3639,0.057201345076563305,0
3640,0.0805338457563547,0
3641,0.08406188261958877,0
3642,0.09064542111895774,0
3643,0.08653390671604959,0
3644,0.08286624096913481,0
3645,0.08075242317641755,0
3646,0.08268923727824903,0
3647,0.08778055457011943,0
3648,0.09405495686623494,0
3649,0.10144103234838449,0
3650,0.1038613593674546,0
3651,0.10390767224040517,0
3652,0.10454842814865202,0
3653,0.10739467768989078,0
3654,0.10874037839056598,0
3655,0.11192346275301027,0
3656,0.11361555188692993,0
3657,0.1447177833682916,0
3658,0.06419018498392745,0
3659,0.0945749632382846,0
3660,0.03944108106891458,0
3661,0.031405706033431055,0
3662,0.029218391340204476,0
3663,0.033815768276442296,0
3664,0.030996894037005184,0
3665,0.029752085177120573,0
3666,0.03443032660597761,0
3667,0.03229634275736955,0
3668,0.03190964594406127,0
3669,0.03368606114459429,0
3670,0.028201327707477013,0
3671,0.026451349673490655,0
3672,0.02654339187361009,0
3673,0.04341450875353865,0
3674,0.03886074086501224,0
3675,0.04944860778080171,0
3676,0.0501107519889231,0
3677,0.05334542258581691,0
3678,0.016735230309860315,0
3679,0.017440534112041377,0
3680,0.018548038872881527,0
3681,0.02002755074279622,0
3682,0.02133187042596551,0
3683,0.0265329160006043,0
3684,0.030807430112055195,0
3685,0.03157711463981709,0
3686,0.029354610457451365,0
3687,0.026652976405218333,0
3688,0.02396321036201372,0
3689,0.02021466293800287,0
3690,0.01705489279697009,0
3691,0.014696598789117643,0
3692,0.015491226445710679,0
3693,0.01673990814158089,0
3694,0.017804495511861224,0
3695,0.018070497155736796,0
3696,0.015900636761029853,0
3697,0.015051023021112683,0
3698,0.011727168744528603,0
3699,0.01102781599025254,0
3700,0.011634219438205116,0
3701,0.012014225306143121,0
3702,0.018963460450972996,0
3703,0.01067313073622907,0
3704,0.008880630683574642,0
3705,0.009873212613727917,0
3706,0.031528342180168895,0
3707,0.025206655825218333,0
3708,0.027716461771676703,0
3709,0.024087482066536405,0
3710,0.02735042398851666,0
3711,0.02532790355764995,0
3712,0.025768692574613995,0
3713,0.025969388063414905,0
3714,0.023110142975500965,0
3715,0.023636445180122905,0
3716,0.026250748489200882,0
3717,0.03849696357437754,0
3718,0.05775252411869408,0
3719,0.07457967692829731,0
3720,0.087891844259935,0
3721,0.10398180411328597,0
3722,0.10825714926471955,0
3723,0.09734412555610039,0
3724,0.08440204848939202,0
3725,0.04189397849417871,0
3726,0.010593869016393679,0
3727,0.008802710646877886,0
3728,0.00975866945167293,0
3729,0.03130906333160707,0
3730,0.02533031541314777,0
3731,0.028040100831756416,0
3732,0.024364135460879538,0
3733,0.02753552860114618,0
3734,0.025576244412651335,0
3735,0.02584932960669034,0
3736,0.026052316161324047,0
3737,0.0231398146880537,0
3738,0.023693287403171455,0
3739,0.026288388615962204,0
3740,0.03834128783392381,0
3741,0.057437971224792925,0
3742,0.07647056915713348,0
3743,0.0937503389789832,0
3744,0.10673098448612087,0
3745,0.12310689612643455,0
3746,0.1264070523770312,0
3747,0.1271127687043913,0
3748,0.12591568451091847,0
3749,0.12767759825177136,0
3750,0.12668119511414278,0
3751,0.12693809384617064,0
3752,0.12112600109161047,0
3753,0.11786267065416105,0
3754,0.11241547167146008,0
3755,0.10840474390387309,0
3756,0.1036627025949721,0
3757,0.10134079508811436,0
3758,0.1010069696645067,0
3759,0.10169466914950565,0
3760,0.02896227682697684,0
3761,0.02747638716092431,0
3762,0.026059806088402672,0
3763,0.02418542156580138,0
3764,0.024781318545971223,0
3765,0.024686155906254375,0
3766,0.03321109006341118,0
3767,0.030722829273352032,0
3768,0.018740384930421784,0
3769,0.016293610088386624,0
3770,0.017039243264283268,0
3771,0.017921832129661204,0
3772,0.01850905442067282,0
3773,0.019164281492621303,0
3774,0.0171642166633266,0
3775,0.013120523987579295,0
3776,0.012770226315490569,0
3777,0.010885771517922428,0
3778,0.012298455085011267,0
3779,0.025103085192483117,0
3780,0.014438113776155467,0
3781,0.023610296914191867,0
3782,0.05465647965236385,0
3783,0.05152520399945133,0
3784,0.03991501541329694,0
3785,0.0244712460432138,0
3786,0.02359974076722091,0
3787,0.026971313132237586,0
3788,0.035893777875202294,0
3789,0.04185363145571027,0
3790,0.04269842790126706,0
3791,0.03539915144272463,0
3792,0.027801820991005734,0
3793,0.02673899818966265,0
3794,0.02517953644436145,0
3795,0.02356636005629313,0
3796,0.023669403158113066,0
3797,0.02452607621180552,0
3798,0.023440328888161676,0
3799,0.032831720973040115,0
3800,0.03053224189984738,0
3801,0.038650474481564806,0
3802,0.030870662982181836,0
3803,0.03760717832250703,0
3804,0.03444708586168286,0
3805,0.03508376994750377,0
3806,0.04312399855159886,0
3807,0.03835723847688647,0
3808,0.03979662942014945,0
3809,0.039632205180866735,0
3810,0.04255122389547738,0
3811,0.04725471825406043,0
3812,0.04533304400026144,0
3813,0.04188578332089937,0
3814,0.057192967767689104,0
3815,0.0701359543641249,0
3816,0.0775995218319894,0
3817,0.08824427392016182,0
3818,0.05973341825760505,0
3819,0.12797043099844874,0
3820,0.12691231513608914,0
3821,0.12718529857925082,0
3822,0.12129829570594779,0
3823,0.11805071899530543,0
3824,0.1145406714980021,0
3825,0.11056537677401068,0
3826,0.102774555686717,0
3827,0.09462359214720956,0
3828,0.0851934447263991,0
3829,0.07310808197934009,0
3830,0.05304528702030521,0
3831,0.047995961478510846,0
3832,0.06005187411045879,0
3833,0.06490283142575455,0
3834,0.07606694027081726,0
3835,0.08125938503724132,0
3836,0.08387192584822324,0
3837,0.08683904158526792,0
3838,0.06387028120474168,0
3839,0.0346171818591076,0
3840,0.9892999569390023,1
3841,1.0018486493111336,1
3842,1.0618268910838222,1
3843,1.1232192455301204,1
3844,1.129623978128345,1
3845,1.1200168044668055,1
3846,1.1243392885789292,1
3847,1.154290973979728,1
3848,1.1648767733739598,1
3849,1.1427896636973391,1
3850,1.1217443937461637,1
3851,1.1181812724440314,1
3852,1.1140029733258268,1
3853,1.1028364721075494,1
3854,1.0863814938795395,1
3855,1.0625538463338198,1
3856,1.035131649567219,1
3857,1.0159077965880434,1
3858,0.973950855123122,1
3859,0.9214814187083766,1
3860,0.021955062688204272,0
3861,0.02147229146390999,0
3862,0.01659562842318469,0
3863,0.004329389975484063,0
3864,0.003446663735234141,0
3865,0.003700732128756942,0
3866,0.005051775628376071,0
3867,0.008225342454540294,0
3868,0.034377927107499366,0
3869,0.07176543724798427,0
3870,0.07101636164328869,0
3871,0.074647902817805,0
3872,0.07186117940965073,0
3873,0.06703243282607924,0
3874,0.057629485237090064,0
3875,0.05322016743375411,0
3876,0.05130631304572414,0
3877,0.0416115486960247,0
3878,0.034108549155008376,0
3879,0.030072724905990833,0
3880,0.018613990893819897,0
3881,0.011214038775625877,0
3882,0.009066917022084679,0
3883,0.00707520153383753,0
3884,0.006965040965501272,0
3885,0.006953031337736742,0
3886,0.0080874564519464,0
3887,0.008708192514209432,0
3888,0.012685070702024384,0
3889,0.007955675633535983,0
3890,0.006030796274957141,0
3891,0.005185713440108213,0
3892,0.004240335596510119,0
3893,0.004265606089517555,0
3894,0.004661484032377841,0
3895,0.005748191406090621,0
3896,0.008453429645258657,0
3897,0.01154328161156932,0
3898,0.014857698103591823,0
3899,0.016102470703753848,0
3900,0.027323757542887732,0
3901,0.03622333183388364,0
3902,0.03703275749927122,0
3903,0.03457396650442538,0
3904,0.030772782174144826,0
3905,0.024907734567357436,0
3906,0.01962283217415036,0
3907,0.015478515886816386,0
3908,0.018180921365502468,0
3909,0.01773725629219453,0
3910,0.014867064292052524,0
3911,0.010518413854318651,0
3912,0.11801289920831289,0
3913,0.15701077523264054,0
3914,0.1968305348960157,0
3915,0.20011306397296366,0
3916,0.19859169646733693,0
3917,0.18927501281316278,0
3918,0.17731704208707413,0
3919,0.1697425216041835,0
3920,0.1691317778521216,0
3921,0.16431803490358657,0
3922,0.16405152994379316,0
3923,0.15414439321709145,0
3924,0.1517131337877394,0
3925,0.13594207979020576,0
3926,0.12849085278861216,0
3927,0.11909086404528683,0
3928,0.10792937207280162,0
3929,0.13565057852497286,0
3930,0.12579528275603152,0
3931,0.041994389053790174,0
3932,0.008634124715147023,0
3933,0.008519121927462858,0
3934,0.008549907047638578,0
3935,0.00856615704964203,0
3936,0.008477504887270637,0
3937,0.008432011326818298,0
3938,0.008493735619981823,0
3939,0.008726338867810986,0
3940,0.008724469244917474,0
3941,0.007128512033378694,0
3942,0.008713614206107247,0
3943,0.008762011369338008,0
3944,0.00883673637687089,0
3945,0.008784723334550288,0
3946,0.008699180467006361,0
3947,0.008668997389668472,0
3948,0.008755995122424944,0
3949,0.00889914476092991,0
3950,0.00900594756544237,0
3951,0.008929689332098274,0
3952,0.008906110419712808,0
3953,0.008830854437730712,0
3954,0.008916202157699827,0
3955,0.008860557856636265,0
3956,0.008775147581548718,0
3957,0.008762643995727484,0
3958,0.00888876531749646,0
3959,0.008977471491215874,0
3960,0.009221952229975888,0
3961,0.00905913864956665,0
3962,0.007296556633965877,0
3963,0.009993281433560118,0
3964,0.009992990028371557,0
3965,0.009684671179850043,0
3966,0.03257159827376138,0
3967,0.05127256320361663,0
3968,0.05763912231528896,0
3969,0.05163591962776716,0
3970,0.04701967444665742,0
3971,0.044129365271864146,0
3972,0.0360664692866201,0
3973,0.051705139587608515,0
3974,0.1718714090551452,0
3975,0.3171568910718353,0
3976,0.4242203406548547,0
3977,0.4476901672947814,0
3978,0.4245223267569811,0
3979,0.3594165916812089,0
3980,0.2933518555454293,0
3981,0.2282718010155111,0
3982,0.16482252264025754,0
3983,0.1110256731122274,0
3984,0.05720517682881262,0
3985,0.017215856736218317,0
3986,0.01443115590653847,0
3987,0.013768868929737579,0
3988,0.014304513468455668,0
3989,0.014014223901023378,0
3990,0.012240148789999992,0
3991,0.013441241491311113,0
3992,0.010790518130358005,0
3993,0.011812013280383563,0
3994,0.014635525022663989,0
3995,0.05840590849078908,0
3996,0.09707352186219187,0
3997,0.07271823060549099,0
3998,0.033082812398803334,0
3999,0.025843266453832215,0
4000,0.02290106118398618,0
4001,0.025072798464946568,0
4002,0.09295662416755453,0
4003,0.21301731115323572,0
4004,0.32097867784410294,0
4005,0.35353123000795195,0
4006,0.34782083500937333,0
4007,0.29460884414831223,0
4008,0.2526574166721022,0
4009,0.1961794847998381,0
4010,0.1421008589064746,0
4011,0.08881954336405241,0
4012,0.054254792871721934,0
4013,0.025586696340741233,0
4014,0.0183742005273382,0
4015,0.017512133097444132,0
4016,0.015391270920951841,0
4017,0.0148779202211309,0
4018,0.013380890438354559,0
4019,0.014221742424370474,0
4020,0.012466768914637816,0
4021,0.013405754078589798,0
4022,0.013039491383605065,0
4023,0.013261952011862135,0
4024,0.013314989434600286,0
4025,0.02377853296355373,0
4026,0.00759490619594147,0
4027,0.007629461010634333,0
4028,0.0320846041995192,0
4029,0.0533853463256377,0
4030,0.06745593300686431,0
4031,0.09280733210161582,0
4032,0.1564735022355338,0
4033,0.16208713315748885,0
4034,0.14028949419080067,0
4035,0.14513045463475632,0
4036,0.14609614327823897,0
4037,0.15446391963853115,0
4038,0.16356130268823305,0
4039,0.1729607327957511,0
4040,0.17328601033044178,0
4041,0.17533608202595413,0
4042,0.1672425788074295,0
4043,0.1615945784040751,0
4044,0.15417669354973587,0
4045,0.14944681034159973,0
4046,0.14867167704287232,0
4047,0.1318651493226714,0
4048,0.07315237999366378,0
4049,0.039723917810108575,0
4050,0.030243227918268223,0
4051,0.007797059885710793,0
4052,0.0046921309012587994,0
4053,0.004756938849132941,0
4054,0.004708880440270095,0
4055,0.004678005210524737,0
4056,0.0043981696304686724,0
4057,0.004611800397177955,0
4058,0.00473853292832708,0
4059,0.030143084348411963,0
4060,0.04877911905574943,0
4061,0.05603135286987988,0
4062,0.051124534128331255,0
4063,0.04505471180569984,0
4064,0.04590621978295135,0
4065,0.1056965959517093,0
4066,0.2724392459583864,0
4067,0.5364534489102594,1
4068,0.5353485465693989,0
4069,0.5095153562847962,0
4070,0.4625759362037153,0
4071,0.3999829595492949,0
4072,0.3406770052220819,0
4073,0.27395342697077846,0
4074,0.2132274757498347,0
4075,0.15274130685946058,0
4076,0.09435583914292688,0
4077,0.04816777485700619,0
4078,0.02734935293002439,0
4079,0.018019370442972044,0
4080,0.015866924067033612,0
4081,0.011964122215223513,0
4082,0.013195422508237058,0
4083,0.014327730403975402,0
4084,0.054846576697416036,0
4085,0.08958404716052365,0
4086,0.1384447720158472,0
4087,0.0699999959700633,0
4088,0.0950652060604149,0
4089,0.11202391335384865,0
4090,0.12647539321851647,0
4091,0.13599962598101717,0
4092,0.14262608231875182,0
4093,0.15099460335608686,0
4094,0.15763639388551012,0
4095,0.16135491015631973,0
4096,0.15916007682941852,0
4097,0.15694560393479634,0
4098,0.1536104063343836,0
4099,0.14709900127239284,0
4100,0.14396619652278048,0
4101,0.13528340479469939,0
4102,0.12842911228127935,0
4103,0.11836639411601912,0
4104,0.06646859600325436,0
4105,0.030374505840559663,0
4106,0.007514386581889005,0
4107,0.004772670446161205,0
4108,0.0048413074705226785,0
4109,0.004615174668535872,0
4110,0.004615502968836665,0
4111,0.029763380758060388,0
4112,0.04849253976901824,0
4113,0.05617566574064496,0
4114,0.05111703204048544,0
4115,0.04589215974456583,0
4116,0.046015414296063525,0
4117,0.10271690817265053,0
4118,0.26150036718794617,0
4119,0.5360032471889269,1
4120,0.5333940653193289,0
4121,0.5064509618278544,0
4122,0.4476729857527313,0
4123,0.38749511004204323,0
4124,0.33025816243355,0
4125,0.2742324132878979,0
4126,0.21109707630908706,0
4127,0.14944236874299105,0
4128,0.09455060110508694,0
4129,0.04658193529580341,0
4130,0.02939827915342667,0
4131,0.02011996948268479,0
4132,0.019292844460912027,0
4133,0.015825717544891506,0
4134,0.017303024429715912,0
4135,0.019141770359499495,0
4136,0.020116396241777128,0
4137,0.021276432304107768,0
4138,0.02145039781788355,0
4139,0.019986093602982404,0
4140,0.021955927717141357,0
4141,0.023619911807469286,0
4142,0.024141225340569582,0
4143,0.024499825208299072,0
4144,0.024454688774290967,0
4145,0.024444381825433247,0
4146,0.02412876924883179,0
4147,0.023758647724473534,0
4148,0.02314625962655418,0
4149,0.02427898774544719,0
4150,0.022966191466028376,0
4151,0.020733100144946316,0
4152,0.016804463355850518,0
4153,0.012339679198948345,0
4154,0.004904345723340099,0
4155,0.005046448051455212,0
4156,0.005088019436633434,0
4157,0.0050432250553471775,0
4158,0.0049459388878004265,0
4159,0.0049885993430248375,0
4160,0.004932519021868619,0
4161,0.004895373332052403,0
4162,0.004671409434545038,0
4163,0.004491111789449687,0
4164,0.004705147745616612,0
4165,0.004902650226005939,0
4166,0.00471748849722794,0
4167,0.004793806897664241,0
4168,0.007358389247591588,0
4169,0.030361390001693005,0
4170,0.04646465050346128,0
4171,0.05072804220996916,0
4172,0.04395872978770399,0
4173,0.03597325998170688,0
4174,0.03619874057164747,0
4175,0.09560485043733845,0
4176,0.2611375318832753,0
4177,0.5186725783123197,0
4178,0.5082906321782679,0
4179,0.46201670717884313,0
4180,0.4108719672679529,0
4181,0.35136851884798626,0
4182,0.2909660834075763,0
4183,0.2347535573179027,0
4184,0.17885777558773397,0
4185,0.12128363101713699,0
4186,0.07129904336479971,0
4187,0.03365148978703171,0
4188,0.026643504262746105,0
4189,0.017144584407426923,0
4190,0.014187352350091467,0
4191,0.011931322443398593,0
4192,0.011379756106338321,0
4193,0.009711231442748155,0
4194,0.010071171369521601,0
4195,0.0100748905535674,0
4196,0.018793220212562144,0
4197,0.0046784705014464,0
4198,0.00472842335555318,0
4199,0.004506058001191974,0
4200,0.004645256898864563,0
4201,0.005103501403133929,0
4202,0.005695018890621232,0
4203,0.00620049684823045,0
4204,0.006530063196545696,0
4205,0.007307162133754354,0
4206,0.008210907496411913,0
4207,0.009352159345512626,0
4208,0.01019503604131599,0
4209,0.010384696861575235,0
4210,0.009903510326158316,0
4211,0.009161890193022288,0
4212,0.01894751364243243,0
4213,0.015310583450256026,0
4214,0.010043925444897994,0
4215,0.008626464329416678,0
4216,0.00876046306665943,0
4217,0.006964590147134547,0
4218,0.006412436837646786,0
4219,0.008196495153363903,0
4220,0.013584214308303005,0
4221,0.02702335060862502,0
4222,0.03076133794966559,0
4223,0.02452376173864897,0
4224,0.03585529331447976,0
4225,0.03252981803833461,0
4226,0.03465327705588603,0
4227,0.03763629567312194,0
4228,0.03438715419613485,0
4229,0.030195777812941377,0
4230,0.025184880284954282,0
4231,0.014338764555452571,0
4232,0.013665384633560897,0
4233,0.011463924336150209,0
4234,0.01120330403812958,0
4235,0.009973353000954054,0
4236,0.011719656899113801,0
4237,0.009348587319728572,0
4238,0.009794640999394024,0
4239,0.009197777290005473,0
4240,0.010188368052223517,0
4241,0.011683559799164838,0
4242,0.01625291662088064,0
4243,0.03239615277906289,0
4244,0.04434472380146467,0
4245,0.05193737889686474,0
4246,0.058121862774820385,0
4247,0.06255691438808256,0
4248,0.06519873171257319,0
4249,0.06772489316957298,0
4250,0.07174275037593456,0
4251,0.07596546963482864,0
4252,0.07752922343028715,0
4253,0.07796835984309027,0
4254,0.07863156212074474,0
4255,0.08026398830659869,0
4256,0.08212922650492396,0
4257,0.08312291557856083,0
4258,0.08350907994696555,0
4259,0.08508892279886686,0
4260,0.08263133936168654,0
4261,0.07754470293215666,0
4262,0.06756625381745525,0
4263,0.0352003609966426,0
4264,0.005106100324027236,0
4265,0.0051830821926697425,0
4266,0.005129269480826969,0
4267,0.00509828333730629,0
4268,0.005043630316121251,0
4269,0.0050377480446105296,0
4270,0.005239319130878389,0
4271,0.0054232648706980455,0
4272,0.005374977562302126,0
4273,0.005244680958860911,0
4274,0.0052493112664563695,0
4275,0.005355851312437326,0
4276,0.005160642477959711,0
4277,0.0051454257614878445,0
4278,0.004929521470237225,0
4279,0.0051415212331632236,0
4280,0.005439161819885374,0
4281,0.005743407738862537,0
4282,0.00568652127556119,0
4283,0.008460355330052339,0
4284,0.00887554182931422,0
4285,0.009164061049311889,0
4286,0.009142370852597694,0
4287,0.009039204083739528,0
4288,0.008371303922593316,0
4289,0.00854402276356207,0
4290,0.009613420054905012,0
4291,0.009455489847673903,0
4292,0.00896701262107093,0
4293,0.033156732263792746,0
4294,0.036539147289391956,0
4295,0.037981900275270146,0
4296,0.03899088154451843,0
4297,0.038200119261986694,0
4298,0.03717762464148573,0
4299,0.037726435364446705,0
4300,0.04066388538191806,0
4301,0.04105576313579613,0
4302,0.039646619673273556,0
4303,0.037156075059312586,0
4304,0.037532114472239794,0
4305,0.03695004370528499,0
4306,0.036279501014383354,0
4307,0.033486072704081556,0
4308,0.03474219037266157,0
4309,0.03502502353046411,0
4310,0.03549511871220505,0
4311,0.03624161667121088,0
4312,0.03343544208043388,0
4313,0.010876817655355399,0
4314,0.011879496825212301,0
4315,0.011787295261280657,0
4316,0.011401016668007864,0
4317,0.0220059867229462,0
4318,0.018281287968866557,0
4319,0.013295986508790861,0
4320,0.010124268134234986,0
4321,0.010233302695722944,0
4322,0.007697291279756833,0
4323,0.008042853696205905,0
4324,0.0201022474470432,0
4325,0.0496063519495067,0
4326,0.02848889858312993,0
4327,0.0311343208784797,0
4328,0.025605844136128802,0
4329,0.03592508111517496,0
4330,0.032708148719087046,0
4331,0.03476095076524168,0
4332,0.037763512236371276,0
4333,0.03472908281734288,0
4334,0.03027959860850369,0
4335,0.025193568010775196,0
4336,0.014268065825647385,0
4337,0.013495171721686471,0
4338,0.01123421029675562,0
4339,0.011035901621495271,0
4340,0.010365805211855015,0
4341,0.012089286222330495,0
4342,0.009328881830008746,0
4343,0.011212264739182123,0
4344,0.012540535469276266,0
4345,0.015308039975267996,0
4346,0.018737242684397498,0
